#,Date-Time (UTC Standard Time),Ch: 1 - Temperature Avg : Avg (°C ),Host Connected,End of File
9993,06/17/2022 01:40:00,10.197,,
9994,06/17/2022 01:45:00,10.175,,
9995,06/17/2022 01:50:00,10.165,,
9996,06/17/2022 01:55:00,10.154,,
9997,06/17/2022 02:00:00,10.132,,
9998,06/17/2022 02:05:00,10.122,,
9999,06/17/2022 02:10:00,10.100,,
10000,06/17/2022 02:15:00,10.079,,
10001,06/17/2022 02:20:00,10.079,,
10002,06/17/2022 02:25:00,10.068,,
10003,06/17/2022 02:30:00,10.057,,
10004,06/17/2022 02:35:00,10.036,,
10005,06/17/2022 02:40:00,10.014,,
10006,06/17/2022 02:45:00,10.014,,
10007,06/17/2022 02:50:00,9.972,,
10008,06/17/2022 02:55:00,9.972,,
10009,06/17/2022 03:00:00,9.950,,
10010,06/17/2022 03:05:00,9.939,,
10011,06/17/2022 03:10:00,9.929,,
10012,06/17/2022 03:15:00,9.929,,
10013,06/17/2022 03:20:00,9.907,,
10014,06/17/2022 03:25:00,9.896,,
10015,06/17/2022 03:30:00,9.886,,
10016,06/17/2022 03:35:00,9.875,,
10017,06/17/2022 03:40:00,9.843,,
10018,06/17/2022 03:45:00,9.843,,
10019,06/17/2022 03:50:00,9.843,,
10020,06/17/2022 03:55:00,9.821,,
10021,06/17/2022 04:00:00,9.811,,
10022,06/17/2022 04:05:00,9.800,,
10023,06/17/2022 04:10:00,9.779,,
10024,06/17/2022 04:15:00,9.768,,
10025,06/17/2022 04:20:00,9.746,,
10026,06/17/2022 04:25:00,9.736,,
10027,06/17/2022 04:30:00,9.736,,
10028,06/17/2022 04:35:00,9.725,,
10029,06/17/2022 04:40:00,9.714,,
10030,06/17/2022 04:45:00,9.714,,
10031,06/17/2022 04:50:00,9.693,,
10032,06/17/2022 04:55:00,9.693,,
10033,06/17/2022 05:00:00,9.682,,
10034,06/17/2022 05:05:00,9.682,,
10035,06/17/2022 05:10:00,9.661,,
10036,06/17/2022 05:15:00,9.671,,
10037,06/17/2022 05:20:00,9.703,,
10038,06/17/2022 05:25:00,9.703,,
10039,06/17/2022 05:30:00,9.725,,
10040,06/17/2022 05:35:00,9.703,,
10041,06/17/2022 05:40:00,9.682,,
10042,06/17/2022 05:45:00,9.693,,
10043,06/17/2022 05:50:00,9.693,,
10044,06/17/2022 05:55:00,9.703,,
10045,06/17/2022 06:00:00,9.693,,
10046,06/17/2022 06:05:00,9.671,,
10047,06/17/2022 06:10:00,9.693,,
10048,06/17/2022 06:15:00,9.693,,
10049,06/17/2022 06:20:00,9.682,,
10050,06/17/2022 06:25:00,9.682,,
10051,06/17/2022 06:30:00,9.693,,
10052,06/17/2022 06:35:00,9.671,,
10053,06/17/2022 06:40:00,9.693,,
10054,06/17/2022 06:45:00,9.693,,
10055,06/17/2022 06:50:00,9.703,,
10056,06/17/2022 06:55:00,9.736,,
10057,06/17/2022 07:00:00,9.757,,
10058,06/17/2022 07:05:00,9.789,,
10059,06/17/2022 07:10:00,9.800,,
10060,06/17/2022 07:15:00,9.811,,
10061,06/17/2022 07:20:00,9.843,,
10062,06/17/2022 07:25:00,9.939,,
10063,06/17/2022 07:30:00,9.929,,
10064,06/17/2022 07:35:00,9.929,,
10065,06/17/2022 07:40:00,9.982,,
10066,06/17/2022 07:45:00,9.982,,
10067,06/17/2022 07:50:00,9.972,,
10068,06/17/2022 07:55:00,9.972,,
10069,06/17/2022 08:00:00,9.961,,
10070,06/17/2022 08:05:00,9.993,,
10071,06/17/2022 08:10:00,10.036,,
10072,06/17/2022 08:15:00,10.079,,
10073,06/17/2022 08:20:00,10.100,,
10074,06/17/2022 08:25:00,10.143,,
10075,06/17/2022 08:30:00,10.197,,
10076,06/17/2022 08:35:00,10.240,,
10077,06/17/2022 08:40:00,10.336,,
10078,06/17/2022 08:45:00,10.379,,
10079,06/17/2022 08:50:00,10.390,,
10080,06/17/2022 08:55:00,10.465,,
10081,06/17/2022 09:00:00,10.519,,
10082,06/17/2022 09:05:00,10.572,,
10083,06/17/2022 09:10:00,10.626,,
10084,06/17/2022 09:15:00,10.679,,
10085,06/17/2022 09:20:00,10.754,,
10086,06/17/2022 09:25:00,10.819,,
10087,06/17/2022 09:30:00,10.851,,
10088,06/17/2022 09:35:00,10.915,,
10089,06/17/2022 09:40:00,10.958,,
10090,06/17/2022 09:45:00,11.033,,
10091,06/17/2022 09:50:00,11.087,,
10092,06/17/2022 09:55:00,11.173,,
10093,06/17/2022 10:00:00,11.237,,
10094,06/17/2022 10:05:00,11.312,,
10095,06/17/2022 10:10:00,11.355,,
10096,06/17/2022 10:15:00,11.419,,
10097,06/17/2022 10:20:00,11.505,,
10098,06/17/2022 10:25:00,11.548,,
10099,06/17/2022 10:30:00,11.623,,
10100,06/17/2022 10:35:00,11.709,,
10101,06/17/2022 10:40:00,11.773,,
10102,06/17/2022 10:45:00,11.806,,
10103,06/17/2022 10:50:00,11.881,,
10104,06/17/2022 10:55:00,11.945,,
10105,06/17/2022 11:00:00,12.031,,
10106,06/17/2022 11:05:00,12.084,,
10107,06/17/2022 11:10:00,12.149,,
10108,06/17/2022 11:15:00,12.213,,
10109,06/17/2022 11:20:00,12.256,,
10110,06/17/2022 11:25:00,12.353,,
10111,06/17/2022 11:30:00,12.417,,
10112,06/17/2022 11:35:00,12.481,,
10113,06/17/2022 11:40:00,12.556,,
10114,06/17/2022 11:45:00,12.631,,
10115,06/17/2022 11:50:00,12.696,,
10116,06/17/2022 11:55:00,12.782,,
10117,06/17/2022 12:00:00,12.846,,
10118,06/17/2022 12:05:00,12.878,,
10119,06/17/2022 12:10:00,12.932,,
10120,06/17/2022 12:15:00,12.996,,
10121,06/17/2022 12:20:00,13.071,,
10122,06/17/2022 12:25:00,13.125,,
10123,06/17/2022 12:30:00,13.178,,
10124,06/17/2022 12:35:00,13.243,,
10125,06/17/2022 12:40:00,13.307,,
10126,06/17/2022 12:45:00,13.361,,
10127,06/17/2022 12:50:00,13.414,,
10128,06/17/2022 12:55:00,13.468,,
10129,06/17/2022 13:00:00,13.511,,
10130,06/17/2022 13:05:00,13.554,,
10131,06/17/2022 13:10:00,13.618,,
10132,06/17/2022 13:15:00,13.672,,
10133,06/17/2022 13:20:00,13.736,,
10134,06/17/2022 13:25:00,13.779,,
10135,06/17/2022 13:30:00,13.822,,
10136,06/17/2022 13:35:00,13.886,,
10137,06/17/2022 13:40:00,13.929,,
10138,06/17/2022 13:45:00,13.972,,
10139,06/17/2022 13:50:00,14.015,,
10140,06/17/2022 13:55:00,14.047,,
10141,06/17/2022 14:00:00,14.069,,
10142,06/17/2022 14:05:00,14.122,,
10143,06/17/2022 14:10:00,14.133,,
10144,06/17/2022 14:15:00,14.176,,
10145,06/17/2022 14:20:00,14.208,,
10146,06/17/2022 14:25:00,14.240,,
10147,06/17/2022 14:30:00,14.272,,
10148,06/17/2022 14:35:00,14.305,,
10149,06/17/2022 14:40:00,14.315,,
10150,06/17/2022 14:45:00,14.326,,
10151,06/17/2022 14:50:00,14.347,,
10152,06/17/2022 14:55:00,14.347,,
10153,06/17/2022 15:00:00,14.337,,
10154,06/17/2022 15:05:00,14.337,,
10155,06/17/2022 15:10:00,14.326,,
10156,06/17/2022 15:15:00,14.326,,
10157,06/17/2022 15:20:00,14.347,,
10158,06/17/2022 15:25:00,14.347,,
10159,06/17/2022 15:30:00,14.337,,
10160,06/17/2022 15:35:00,14.326,,
10161,06/17/2022 15:40:00,14.305,,
10162,06/17/2022 15:45:00,14.294,,
10163,06/17/2022 15:50:00,14.283,,
10164,06/17/2022 15:55:00,14.283,,
10165,06/17/2022 16:00:00,14.272,,
10166,06/17/2022 16:05:00,14.229,,
10167,06/17/2022 16:10:00,14.219,,
10168,06/17/2022 16:15:00,14.208,,
10169,06/17/2022 16:20:00,14.176,,
10170,06/17/2022 16:25:00,14.144,,
10171,06/17/2022 16:30:00,14.122,,
10172,06/17/2022 16:35:00,14.090,,
10173,06/17/2022 16:40:00,14.047,,
10174,06/17/2022 16:45:00,14.026,,
10175,06/17/2022 16:50:00,13.983,,
10176,06/17/2022 16:55:00,13.961,,
10177,06/17/2022 17:00:00,13.918,,
10178,06/17/2022 17:05:00,13.876,,
10179,06/17/2022 17:10:00,13.843,,
10180,06/17/2022 17:15:00,13.790,,
10181,06/17/2022 17:20:00,13.758,,
10182,06/17/2022 17:25:00,13.715,,
10183,06/17/2022 17:30:00,13.661,,
10184,06/17/2022 17:35:00,13.618,,
10185,06/17/2022 17:40:00,13.586,,
10186,06/17/2022 17:45:00,13.532,,
10187,06/17/2022 17:50:00,13.500,,
10188,06/17/2022 17:55:00,13.446,,
10189,06/17/2022 18:00:00,13.414,,
10190,06/17/2022 18:05:00,13.371,,
10191,06/17/2022 18:10:00,13.318,,
10192,06/17/2022 18:15:00,13.264,,
10193,06/17/2022 18:20:00,13.211,,
10194,06/17/2022 18:25:00,13.178,,
10195,06/17/2022 18:30:00,13.125,,
10196,06/17/2022 18:35:00,13.082,,
10197,06/17/2022 18:40:00,13.028,,
10198,06/17/2022 18:45:00,12.996,,
10199,06/17/2022 18:50:00,12.953,,
10200,06/17/2022 18:55:00,12.921,,
10201,06/17/2022 19:00:00,12.846,,
10202,06/17/2022 19:05:00,12.803,,
10203,06/17/2022 19:10:00,12.749,,
10204,06/17/2022 19:15:00,12.749,,
10205,06/17/2022 19:20:00,12.739,,
10206,06/17/2022 19:25:00,12.664,,
10207,06/17/2022 19:30:00,12.599,,
10208,06/17/2022 19:35:00,12.546,,
10209,06/17/2022 19:40:00,12.513,,
10210,06/17/2022 19:45:00,12.481,,
10211,06/17/2022 19:50:00,12.438,,
10212,06/17/2022 19:55:00,12.428,,
10213,06/17/2022 20:00:00,12.374,,
10214,06/17/2022 20:05:00,12.299,,
10215,06/17/2022 20:10:00,12.267,,
10216,06/17/2022 20:15:00,12.235,,
10217,06/17/2022 20:20:00,12.213,,
10218,06/17/2022 20:25:00,12.170,,
10219,06/17/2022 20:30:00,12.138,,
10220,06/17/2022 20:35:00,12.084,,
10221,06/17/2022 20:40:00,12.052,,
10222,06/17/2022 20:45:00,12.031,,
10223,06/17/2022 20:50:00,11.988,,
10224,06/17/2022 20:55:00,11.956,,
10225,06/17/2022 21:00:00,11.924,,
10226,06/17/2022 21:05:00,11.881,,
10227,06/17/2022 21:10:00,11.827,,
10228,06/17/2022 21:15:00,11.795,,
10229,06/17/2022 21:20:00,11.773,,
10230,06/17/2022 21:25:00,11.720,,
10231,06/17/2022 21:30:00,11.688,,
10232,06/17/2022 21:35:00,11.666,,
10233,06/17/2022 21:40:00,11.634,,
10234,06/17/2022 21:45:00,11.602,,
10235,06/17/2022 21:50:00,11.559,,
10236,06/17/2022 21:55:00,11.516,,
10237,06/17/2022 22:00:00,11.495,,
10238,06/17/2022 22:05:00,11.473,,
10239,06/17/2022 22:10:00,11.430,,
10240,06/17/2022 22:15:00,11.409,,
10241,06/17/2022 22:20:00,11.387,,
10242,06/17/2022 22:25:00,11.366,,
10243,06/17/2022 22:30:00,11.334,,
10244,06/17/2022 22:35:00,11.312,,
10245,06/17/2022 22:40:00,11.280,,
10246,06/17/2022 22:45:00,11.237,,
10247,06/17/2022 22:50:00,11.205,,
10248,06/17/2022 22:55:00,11.173,,
10249,06/17/2022 23:00:00,11.151,,
10250,06/17/2022 23:05:00,11.119,,
10251,06/17/2022 23:10:00,11.076,,
10252,06/17/2022 23:15:00,11.076,,
10253,06/17/2022 23:20:00,11.055,,
10254,06/17/2022 23:25:00,11.023,,
10255,06/17/2022 23:30:00,11.033,,
10256,06/17/2022 23:35:00,10.980,,
10257,06/17/2022 23:40:00,10.969,,
10258,06/17/2022 23:45:00,10.915,,
10259,06/17/2022 23:50:00,10.905,,
10260,06/17/2022 23:55:00,10.883,,
10261,06/18/2022 00:00:00,10.872,,
10262,06/18/2022 00:05:00,10.840,,
10263,06/18/2022 00:10:00,10.819,,
10264,06/18/2022 00:15:00,10.830,,
10265,06/18/2022 00:20:00,10.787,,
10266,06/18/2022 00:25:00,10.776,,
10267,06/18/2022 00:30:00,10.733,,
10268,06/18/2022 00:35:00,10.722,,
10269,06/18/2022 00:40:00,10.722,,
10270,06/18/2022 00:45:00,10.701,,
10271,06/18/2022 00:50:00,10.658,,
10272,06/18/2022 00:55:00,10.658,,
10273,06/18/2022 01:00:00,10.626,,
10274,06/18/2022 01:05:00,10.583,,
10275,06/18/2022 01:10:00,10.572,,
10276,06/18/2022 01:15:00,10.572,,
10277,06/18/2022 01:20:00,10.551,,
10278,06/18/2022 01:25:00,10.551,,
10279,06/18/2022 01:30:00,10.529,,
10280,06/18/2022 01:35:00,10.497,,
10281,06/18/2022 01:40:00,10.497,,
10282,06/18/2022 01:45:00,10.465,,
10283,06/18/2022 01:50:00,10.454,,
10284,06/18/2022 01:55:00,10.443,,
10285,06/18/2022 02:00:00,10.422,,
10286,06/18/2022 02:05:00,10.411,,
10287,06/18/2022 02:10:00,10.401,,
10288,06/18/2022 02:15:00,10.379,,
10289,06/18/2022 02:20:00,10.368,,
10290,06/18/2022 02:25:00,10.336,,
10291,06/18/2022 02:30:00,10.315,,
10292,06/18/2022 02:35:00,10.293,,
10293,06/18/2022 02:40:00,10.315,,
10294,06/18/2022 02:45:00,10.283,,
10295,06/18/2022 02:50:00,10.261,,
10296,06/18/2022 02:55:00,10.240,,
10297,06/18/2022 03:00:00,10.240,,
10298,06/18/2022 03:05:00,10.218,,
10299,06/18/2022 03:10:00,10.208,,
10300,06/18/2022 03:15:00,10.186,,
10301,06/18/2022 03:20:00,10.175,,
10302,06/18/2022 03:25:00,10.154,,
10303,06/18/2022 03:30:00,10.143,,
10304,06/18/2022 03:35:00,10.132,,
10305,06/18/2022 03:40:00,10.090,,
10306,06/18/2022 03:45:00,10.090,,
10307,06/18/2022 03:50:00,10.079,,
10308,06/18/2022 03:55:00,10.057,,
10309,06/18/2022 04:00:00,10.047,,
10310,06/18/2022 04:05:00,10.025,,
10311,06/18/2022 04:10:00,10.036,,
10312,06/18/2022 04:15:00,10.004,,
10313,06/18/2022 04:20:00,9.993,,
10314,06/18/2022 04:25:00,9.972,,
10315,06/18/2022 04:30:00,9.961,,
10316,06/18/2022 04:35:00,9.950,,
10317,06/18/2022 04:40:00,9.929,,
10318,06/18/2022 04:45:00,9.918,,
10319,06/18/2022 04:50:00,9.907,,
10320,06/18/2022 04:55:00,9.896,,
10321,06/18/2022 05:00:00,9.886,,
10322,06/18/2022 05:05:00,9.875,,
10323,06/18/2022 05:10:00,9.864,,
10324,06/18/2022 05:15:00,9.864,,
10325,06/18/2022 05:20:00,9.843,,
10326,06/18/2022 05:25:00,9.843,,
10327,06/18/2022 05:30:00,9.832,,
10328,06/18/2022 05:35:00,9.843,,
10329,06/18/2022 05:40:00,9.811,,
10330,06/18/2022 05:45:00,9.811,,
10331,06/18/2022 05:50:00,9.811,,
10332,06/18/2022 05:55:00,9.789,,
10333,06/18/2022 06:00:00,9.800,,
10334,06/18/2022 06:05:00,9.800,,
10335,06/18/2022 06:10:00,9.800,,
10336,06/18/2022 06:15:00,9.800,,
10337,06/18/2022 06:20:00,9.821,,
10338,06/18/2022 06:25:00,9.832,,
10339,06/18/2022 06:30:00,9.821,,
10340,06/18/2022 06:35:00,9.821,,
10341,06/18/2022 06:40:00,9.821,,
10342,06/18/2022 06:45:00,9.821,,
10343,06/18/2022 06:50:00,9.854,,
10344,06/18/2022 06:55:00,9.875,,
10345,06/18/2022 07:00:00,9.907,,
10346,06/18/2022 07:05:00,10.111,,
10347,06/18/2022 07:10:00,10.079,,
10348,06/18/2022 07:15:00,10.014,,
10349,06/18/2022 07:20:00,10.047,,
10350,06/18/2022 07:25:00,10.132,,
10351,06/18/2022 07:30:00,10.143,,
10352,06/18/2022 07:35:00,10.143,,
10353,06/18/2022 07:40:00,10.165,,
10354,06/18/2022 07:45:00,10.186,,
10355,06/18/2022 07:50:00,10.218,,
10356,06/18/2022 07:55:00,10.261,,
10357,06/18/2022 08:00:00,10.304,,
10358,06/18/2022 08:05:00,10.315,,
10359,06/18/2022 08:10:00,10.336,,
10360,06/18/2022 08:15:00,10.401,,
10361,06/18/2022 08:20:00,10.433,,
10362,06/18/2022 08:25:00,10.497,,
10363,06/18/2022 08:30:00,10.529,,
10364,06/18/2022 08:35:00,10.572,,
10365,06/18/2022 08:40:00,10.615,,
10366,06/18/2022 08:45:00,10.647,,
10367,06/18/2022 08:50:00,10.744,,
10368,06/18/2022 08:55:00,10.787,,
10369,06/18/2022 09:00:00,10.840,,
10370,06/18/2022 09:05:00,10.883,,
10371,06/18/2022 09:10:00,10.926,,
10372,06/18/2022 09:15:00,10.980,,
10373,06/18/2022 09:20:00,11.033,,
10374,06/18/2022 09:25:00,11.098,,
10375,06/18/2022 09:30:00,11.151,,
10376,06/18/2022 09:35:00,11.184,,
10377,06/18/2022 09:40:00,11.259,,
10378,06/18/2022 09:45:00,11.334,,
10379,06/18/2022 09:50:00,11.377,,
10380,06/18/2022 09:55:00,11.452,,
10381,06/18/2022 10:00:00,11.516,,
10382,06/18/2022 10:05:00,11.591,,
10383,06/18/2022 10:10:00,11.655,,
10384,06/18/2022 10:15:00,11.720,,
10385,06/18/2022 10:20:00,11.773,,
10386,06/18/2022 10:25:00,11.848,,
10387,06/18/2022 10:30:00,11.902,,
10388,06/18/2022 10:35:00,11.966,,
10389,06/18/2022 10:40:00,12.042,,
10390,06/18/2022 10:45:00,12.117,,
10391,06/18/2022 10:50:00,12.170,,
10392,06/18/2022 10:55:00,12.245,,
10393,06/18/2022 11:00:00,12.310,,
10394,06/18/2022 11:05:00,12.363,,
10395,06/18/2022 11:10:00,12.417,,
10396,06/18/2022 11:15:00,12.481,,
10397,06/18/2022 11:20:00,12.546,,
10398,06/18/2022 11:25:00,12.599,,
10399,06/18/2022 11:30:00,12.664,,
10400,06/18/2022 11:35:00,12.728,,
10401,06/18/2022 11:40:00,12.803,,
10402,06/18/2022 11:45:00,12.867,,
10403,06/18/2022 11:50:00,12.910,,
10404,06/18/2022 11:55:00,12.953,,
10405,06/18/2022 12:00:00,13.039,,
10406,06/18/2022 12:05:00,13.103,,
10407,06/18/2022 12:10:00,13.135,,
10408,06/18/2022 12:15:00,13.189,,
10409,06/18/2022 12:20:00,13.275,,
10410,06/18/2022 12:25:00,13.329,,
10411,06/18/2022 12:30:00,13.371,,
10412,06/18/2022 12:35:00,13.425,,
10413,06/18/2022 12:40:00,13.489,,
10414,06/18/2022 12:45:00,13.543,,
10415,06/18/2022 12:50:00,13.597,,
10416,06/18/2022 12:55:00,13.629,,
10417,06/18/2022 13:00:00,13.682,,
10418,06/18/2022 13:05:00,13.747,,
10419,06/18/2022 13:10:00,13.790,,
10420,06/18/2022 13:15:00,13.833,,
10421,06/18/2022 13:20:00,13.897,,
10422,06/18/2022 13:25:00,13.940,,
10423,06/18/2022 13:30:00,13.983,,
10424,06/18/2022 13:35:00,14.026,,
10425,06/18/2022 13:40:00,14.079,,
10426,06/18/2022 13:45:00,14.101,,
10427,06/18/2022 13:50:00,14.144,,
10428,06/18/2022 13:55:00,14.187,,
10429,06/18/2022 14:00:00,14.240,,
10430,06/18/2022 14:05:00,14.283,,
10431,06/18/2022 14:10:00,14.305,,
10432,06/18/2022 14:15:00,14.347,,
10433,06/18/2022 14:20:00,14.369,,
10434,06/18/2022 14:25:00,14.401,,
10435,06/18/2022 14:30:00,14.433,,
10436,06/18/2022 14:35:00,14.455,,
10437,06/18/2022 14:40:00,14.508,,
10438,06/18/2022 14:45:00,14.508,,
10439,06/18/2022 14:50:00,14.551,,
10440,06/18/2022 14:55:00,14.540,,
10441,06/18/2022 15:00:00,14.562,,
10442,06/18/2022 15:05:00,14.562,,
10443,06/18/2022 15:10:00,14.583,,
10444,06/18/2022 15:15:00,14.594,,
10445,06/18/2022 15:20:00,14.594,,
10446,06/18/2022 15:25:00,14.583,,
10447,06/18/2022 15:30:00,14.583,,
10448,06/18/2022 15:35:00,14.583,,
10449,06/18/2022 15:40:00,14.573,,
10450,06/18/2022 15:45:00,14.573,,
10451,06/18/2022 15:50:00,14.562,,
10452,06/18/2022 15:55:00,14.562,,
10453,06/18/2022 16:00:00,14.540,,
10454,06/18/2022 16:05:00,14.530,,
10455,06/18/2022 16:10:00,14.508,,
10456,06/18/2022 16:15:00,14.476,,
10457,06/18/2022 16:20:00,14.455,,
10458,06/18/2022 16:25:00,14.433,,
10459,06/18/2022 16:30:00,14.422,,
10460,06/18/2022 16:35:00,14.380,,
10461,06/18/2022 16:40:00,14.369,,
10462,06/18/2022 16:45:00,14.337,,
10463,06/18/2022 16:50:00,14.315,,
10464,06/18/2022 16:55:00,14.272,,
10465,06/18/2022 17:00:00,14.240,,
10466,06/18/2022 17:05:00,14.208,,
10467,06/18/2022 17:10:00,14.165,,
10468,06/18/2022 17:15:00,14.133,,
10469,06/18/2022 17:20:00,14.090,,
10470,06/18/2022 17:25:00,14.026,,
10471,06/18/2022 17:30:00,14.004,,
10472,06/18/2022 17:35:00,13.961,,
10473,06/18/2022 17:40:00,13.908,,
10474,06/18/2022 17:45:00,13.865,,
10475,06/18/2022 17:50:00,13.822,,
10476,06/18/2022 17:55:00,13.779,,
10477,06/18/2022 18:00:00,13.736,,
10478,06/18/2022 18:05:00,13.693,,
10479,06/18/2022 18:10:00,13.629,,
10480,06/18/2022 18:15:00,13.607,,
10481,06/18/2022 18:20:00,13.586,,
10482,06/18/2022 18:25:00,13.511,,
10483,06/18/2022 18:30:00,13.446,,
10484,06/18/2022 18:35:00,13.414,,
10485,06/18/2022 18:40:00,13.371,,
10486,06/18/2022 18:45:00,13.329,,
10487,06/18/2022 18:50:00,13.264,,
10488,06/18/2022 18:55:00,13.243,,
10489,06/18/2022 19:00:00,13.189,,
10490,06/18/2022 19:05:00,13.146,,
10491,06/18/2022 19:10:00,13.114,,
10492,06/18/2022 19:15:00,13.060,,
10493,06/18/2022 19:20:00,13.007,,
10494,06/18/2022 19:25:00,12.975,,
10495,06/18/2022 19:30:00,12.942,,
10496,06/18/2022 19:35:00,12.900,,
10497,06/18/2022 19:40:00,12.846,,
10498,06/18/2022 19:45:00,12.771,,
10499,06/18/2022 19:50:00,12.739,,
10500,06/18/2022 19:55:00,12.717,,
10501,06/18/2022 20:00:00,12.685,,
10502,06/18/2022 20:05:00,12.664,,
10503,06/18/2022 20:10:00,12.642,,
10504,06/18/2022 20:15:00,12.556,,
10505,06/18/2022 20:20:00,12.492,,
10506,06/18/2022 20:25:00,12.481,,
10507,06/18/2022 20:30:00,12.438,,
10508,06/18/2022 20:35:00,12.428,,
10509,06/18/2022 20:40:00,12.385,,
10510,06/18/2022 20:45:00,12.353,,
10511,06/18/2022 20:50:00,12.288,,
10512,06/18/2022 20:55:00,12.277,,
10513,06/18/2022 21:00:00,12.235,,
10514,06/18/2022 21:05:00,12.192,,
10515,06/18/2022 21:10:00,12.170,,
10516,06/18/2022 21:15:00,12.106,,
10517,06/18/2022 21:20:00,12.063,,
10518,06/18/2022 21:25:00,12.042,,
10519,06/18/2022 21:30:00,12.009,,
10520,06/18/2022 21:35:00,11.988,,
10521,06/18/2022 21:40:00,11.956,,
10522,06/18/2022 21:45:00,11.913,,
10523,06/18/2022 21:50:00,11.859,,
10524,06/18/2022 21:55:00,11.827,,
10525,06/18/2022 22:00:00,11.795,,
10526,06/18/2022 22:05:00,11.773,,
10527,06/18/2022 22:10:00,11.730,,
10528,06/18/2022 22:15:00,11.688,,
10529,06/18/2022 22:20:00,11.645,,
10530,06/18/2022 22:25:00,11.645,,
10531,06/18/2022 22:30:00,11.602,,
10532,06/18/2022 22:35:00,11.580,,
10533,06/18/2022 22:40:00,11.527,,
10534,06/18/2022 22:45:00,11.505,,
10535,06/18/2022 22:50:00,11.473,,
10536,06/18/2022 22:55:00,11.452,,
10537,06/18/2022 23:00:00,11.430,,
10538,06/18/2022 23:05:00,11.398,,
10539,06/18/2022 23:10:00,11.377,,
10540,06/18/2022 23:15:00,11.334,,
10541,06/18/2022 23:20:00,11.312,,
10542,06/18/2022 23:25:00,11.312,,
10543,06/18/2022 23:30:00,11.280,,
10544,06/18/2022 23:35:00,11.280,,
10545,06/18/2022 23:40:00,11.237,,
10546,06/18/2022 23:45:00,11.205,,
10547,06/18/2022 23:50:00,11.194,,
10548,06/18/2022 23:55:00,11.173,,
10549,06/19/2022 00:00:00,11.141,,
10550,06/19/2022 00:05:00,11.119,,
10551,06/19/2022 00:10:00,11.108,,
10552,06/19/2022 00:15:00,11.076,,
10553,06/19/2022 00:20:00,11.066,,
10554,06/19/2022 00:25:00,11.044,,
10555,06/19/2022 00:30:00,11.001,,
10556,06/19/2022 00:35:00,10.980,,
10557,06/19/2022 00:40:00,10.969,,
10558,06/19/2022 00:45:00,10.969,,
10559,06/19/2022 00:50:00,10.937,,
10560,06/19/2022 00:55:00,10.926,,
10561,06/19/2022 01:00:00,10.926,,
10562,06/19/2022 01:05:00,10.883,,
10563,06/19/2022 01:10:00,10.862,,
10564,06/19/2022 01:15:00,10.830,,
10565,06/19/2022 01:20:00,10.819,,
10566,06/19/2022 01:25:00,10.797,,
10567,06/19/2022 01:30:00,10.787,,
10568,06/19/2022 01:35:00,10.776,,
10569,06/19/2022 01:40:00,10.765,,
10570,06/19/2022 01:45:00,10.744,,
10571,06/19/2022 01:50:00,10.733,,
10572,06/19/2022 01:55:00,10.690,,
10573,06/19/2022 02:00:00,10.690,,
10574,06/19/2022 02:05:00,10.669,,
10575,06/19/2022 02:10:00,10.637,,
10576,06/19/2022 02:15:00,10.615,,
10577,06/19/2022 02:20:00,10.594,,
10578,06/19/2022 02:25:00,10.604,,
10579,06/19/2022 02:30:00,10.626,,
10580,06/19/2022 02:35:00,10.604,,
10581,06/19/2022 02:40:00,10.572,,
10582,06/19/2022 02:45:00,10.540,,
10583,06/19/2022 02:50:00,10.519,,
10584,06/19/2022 02:55:00,10.497,,
10585,06/19/2022 03:00:00,10.497,,
10586,06/19/2022 03:05:00,10.486,,
10587,06/19/2022 03:10:00,10.476,,
10588,06/19/2022 03:15:00,10.443,,
10589,06/19/2022 03:20:00,10.433,,
10590,06/19/2022 03:25:00,10.433,,
10591,06/19/2022 03:30:00,10.411,,
10592,06/19/2022 03:35:00,10.401,,
10593,06/19/2022 03:40:00,10.358,,
10594,06/19/2022 03:45:00,10.336,,
10595,06/19/2022 03:50:00,10.336,,
10596,06/19/2022 03:55:00,10.315,,
10597,06/19/2022 04:00:00,10.325,,
10598,06/19/2022 04:05:00,10.315,,
10599,06/19/2022 04:10:00,10.293,,
10600,06/19/2022 04:15:00,10.304,,
10601,06/19/2022 04:20:00,10.283,,
10602,06/19/2022 04:25:00,10.261,,
10603,06/19/2022 04:30:00,10.250,,
10604,06/19/2022 04:35:00,10.229,,
10605,06/19/2022 04:40:00,10.229,,
10606,06/19/2022 04:45:00,10.218,,
10607,06/19/2022 04:50:00,10.208,,
10608,06/19/2022 04:55:00,10.186,,
10609,06/19/2022 05:00:00,10.175,,
10610,06/19/2022 05:05:00,10.186,,
10611,06/19/2022 05:10:00,10.208,,
10612,06/19/2022 05:15:00,10.229,,
10613,06/19/2022 05:20:00,10.240,,
10614,06/19/2022 05:25:00,10.240,,
10615,06/19/2022 05:30:00,10.250,,
10616,06/19/2022 05:35:00,10.283,,
10617,06/19/2022 05:40:00,10.261,,
10618,06/19/2022 05:45:00,10.272,,
10619,06/19/2022 05:50:00,10.229,,
10620,06/19/2022 05:55:00,10.240,,
10621,06/19/2022 06:00:00,10.261,,
10622,06/19/2022 06:05:00,10.240,,
10623,06/19/2022 06:10:00,10.229,,
10624,06/19/2022 06:15:00,10.186,,
10625,06/19/2022 06:20:00,10.175,,
10626,06/19/2022 06:25:00,10.186,,
