#,Date-Time (UTC Standard Time),Ch: 1 - Temperature Avg : Avg (°C ),Host Connected,End of File
8235,06/10/2022 23:10:00,10.486,,
8236,06/10/2022 23:15:00,10.465,,
8237,06/10/2022 23:20:00,10.443,,
8238,06/10/2022 23:25:00,10.422,,
8239,06/10/2022 23:30:00,10.379,,
8240,06/10/2022 23:35:00,10.368,,
8241,06/10/2022 23:40:00,10.358,,
8242,06/10/2022 23:45:00,10.347,,
8243,06/10/2022 23:50:00,10.293,,
8244,06/10/2022 23:55:00,10.250,,
8245,06/11/2022 00:00:00,10.218,,
8246,06/11/2022 00:05:00,10.197,,
8247,06/11/2022 00:10:00,10.175,,
8248,06/11/2022 00:15:00,10.154,,
8249,06/11/2022 00:20:00,10.132,,
8250,06/11/2022 00:25:00,10.132,,
8251,06/11/2022 00:30:00,10.090,,
8252,06/11/2022 00:35:00,10.079,,
8253,06/11/2022 00:40:00,10.068,,
8254,06/11/2022 00:45:00,10.057,,
8255,06/11/2022 00:50:00,10.025,,
8256,06/11/2022 00:55:00,10.014,,
8257,06/11/2022 01:00:00,9.972,,
8258,06/11/2022 01:05:00,9.950,,
8259,06/11/2022 01:10:00,9.907,,
8260,06/11/2022 01:15:00,9.886,,
8261,06/11/2022 01:20:00,9.886,,
8262,06/11/2022 01:25:00,9.896,,
8263,06/11/2022 01:30:00,9.875,,
8264,06/11/2022 01:35:00,9.854,,
8265,06/11/2022 01:40:00,9.811,,
8266,06/11/2022 01:45:00,9.789,,
8267,06/11/2022 01:50:00,9.779,,
8268,06/11/2022 01:55:00,9.746,,
8269,06/11/2022 02:00:00,9.746,,
8270,06/11/2022 02:05:00,9.768,,
8271,06/11/2022 02:10:00,9.768,,
8272,06/11/2022 02:15:00,9.789,,
8273,06/11/2022 02:20:00,9.779,,
8274,06/11/2022 02:25:00,9.736,,
8275,06/11/2022 02:30:00,9.746,,
8276,06/11/2022 02:35:00,9.714,,
8277,06/11/2022 02:40:00,9.650,,
8278,06/11/2022 02:45:00,9.596,,
8279,06/11/2022 02:50:00,9.575,,
8280,06/11/2022 02:55:00,9.553,,
8281,06/11/2022 03:00:00,9.543,,
8282,06/11/2022 03:05:00,9.553,,
8283,06/11/2022 03:10:00,9.553,,
8284,06/11/2022 03:15:00,9.521,,
8285,06/11/2022 03:20:00,9.510,,
8286,06/11/2022 03:25:00,9.489,,
8287,06/11/2022 03:30:00,9.467,,
8288,06/11/2022 03:35:00,9.446,,
8289,06/11/2022 03:40:00,9.478,,
8290,06/11/2022 03:45:00,9.435,,
8291,06/11/2022 03:50:00,9.435,,
8292,06/11/2022 03:55:00,9.425,,
8293,06/11/2022 04:00:00,9.414,,
8294,06/11/2022 04:05:00,9.414,,
8295,06/11/2022 04:10:00,9.414,,
8296,06/11/2022 04:15:00,9.414,,
8297,06/11/2022 04:20:00,9.382,,
8298,06/11/2022 04:25:00,9.371,,
8299,06/11/2022 04:30:00,9.350,,
8300,06/11/2022 04:35:00,9.317,,
8301,06/11/2022 04:40:00,9.296,,
8302,06/11/2022 04:45:00,9.296,,
8303,06/11/2022 04:50:00,9.285,,
8304,06/11/2022 04:55:00,9.285,,
8305,06/11/2022 05:00:00,9.307,,
8306,06/11/2022 05:05:00,9.317,,
8307,06/11/2022 05:10:00,9.328,,
8308,06/11/2022 05:15:00,9.307,,
8309,06/11/2022 05:20:00,9.339,,
8310,06/11/2022 05:25:00,9.296,,
8311,06/11/2022 05:30:00,9.253,,
8312,06/11/2022 05:35:00,9.242,,
8313,06/11/2022 05:40:00,9.232,,
8314,06/11/2022 05:45:00,9.253,,
8315,06/11/2022 05:50:00,9.285,,
8316,06/11/2022 05:55:00,9.274,,
8317,06/11/2022 06:00:00,9.242,,
8318,06/11/2022 06:05:00,9.242,,
8319,06/11/2022 06:10:00,9.221,,
8320,06/11/2022 06:15:00,9.232,,
8321,06/11/2022 06:20:00,9.242,,
8322,06/11/2022 06:25:00,9.274,,
8323,06/11/2022 06:30:00,9.328,,
8324,06/11/2022 06:35:00,9.371,,
8325,06/11/2022 06:40:00,9.382,,
8326,06/11/2022 06:45:00,9.446,,
8327,06/11/2022 06:50:00,9.553,,
8328,06/11/2022 06:55:00,9.596,,
8329,06/11/2022 07:00:00,9.618,,
8330,06/11/2022 07:05:00,9.671,,
8331,06/11/2022 07:10:00,9.714,,
8332,06/11/2022 07:15:00,9.768,,
8333,06/11/2022 07:20:00,9.768,,
8334,06/11/2022 07:25:00,9.789,,
8335,06/11/2022 07:30:00,9.832,,
8336,06/11/2022 07:35:00,9.896,,
8337,06/11/2022 07:40:00,9.939,,
8338,06/11/2022 07:45:00,9.961,,
8339,06/11/2022 07:50:00,9.939,,
8340,06/11/2022 07:55:00,10.036,,
8341,06/11/2022 08:00:00,10.047,,
8342,06/11/2022 08:05:00,10.090,,
8343,06/11/2022 08:10:00,10.186,,
8344,06/11/2022 08:15:00,10.261,,
8345,06/11/2022 08:20:00,10.347,,
8346,06/11/2022 08:25:00,10.411,,
8347,06/11/2022 08:30:00,10.486,,
8348,06/11/2022 08:35:00,10.540,,
8349,06/11/2022 08:40:00,10.615,,
8350,06/11/2022 08:45:00,10.701,,
8351,06/11/2022 08:50:00,10.765,,
8352,06/11/2022 08:55:00,10.840,,
8353,06/11/2022 09:00:00,10.883,,
8354,06/11/2022 09:05:00,10.948,,
8355,06/11/2022 09:10:00,11.012,,
8356,06/11/2022 09:15:00,11.087,,
8357,06/11/2022 09:20:00,11.119,,
8358,06/11/2022 09:25:00,11.162,,
8359,06/11/2022 09:30:00,11.259,,
8360,06/11/2022 09:35:00,11.355,,
8361,06/11/2022 09:40:00,11.419,,
8362,06/11/2022 09:45:00,11.484,,
8363,06/11/2022 09:50:00,11.559,,
8364,06/11/2022 09:55:00,11.634,,
8365,06/11/2022 10:00:00,11.730,,
8366,06/11/2022 10:05:00,11.859,,
8367,06/11/2022 10:10:00,11.966,,
8368,06/11/2022 10:15:00,12.084,,
8369,06/11/2022 10:20:00,12.181,,
8370,06/11/2022 10:25:00,12.235,,
8371,06/11/2022 10:30:00,12.299,,
8372,06/11/2022 10:35:00,12.385,,
8373,06/11/2022 10:40:00,12.481,,
8374,06/11/2022 10:45:00,12.556,,
8375,06/11/2022 10:50:00,12.588,,
8376,06/11/2022 10:55:00,12.642,,
8377,06/11/2022 11:00:00,12.696,,
8378,06/11/2022 11:05:00,12.749,,
8379,06/11/2022 11:10:00,12.824,,
8380,06/11/2022 11:15:00,12.900,,
8381,06/11/2022 11:20:00,12.953,,
8382,06/11/2022 11:25:00,13.028,,
8383,06/11/2022 11:30:00,13.082,,
8384,06/11/2022 11:35:00,13.157,,
8385,06/11/2022 11:40:00,13.200,,
8386,06/11/2022 11:45:00,13.253,,
8387,06/11/2022 11:50:00,13.318,,
8388,06/11/2022 11:55:00,13.371,,
8389,06/11/2022 12:00:00,13.446,,
8390,06/11/2022 12:05:00,13.500,,
8391,06/11/2022 12:10:00,13.543,,
8392,06/11/2022 12:15:00,13.597,,
8393,06/11/2022 12:20:00,13.650,,
8394,06/11/2022 12:25:00,13.704,,
8395,06/11/2022 12:30:00,13.768,,
8396,06/11/2022 12:35:00,13.800,,
8397,06/11/2022 12:40:00,13.854,,
8398,06/11/2022 12:45:00,13.876,,
8399,06/11/2022 12:50:00,13.929,,
8400,06/11/2022 12:55:00,13.972,,
8401,06/11/2022 13:00:00,14.036,,
8402,06/11/2022 13:05:00,14.058,,
8403,06/11/2022 13:10:00,14.133,,
8404,06/11/2022 13:15:00,14.197,,
8405,06/11/2022 13:20:00,14.240,,
8406,06/11/2022 13:25:00,14.326,,
8407,06/11/2022 13:30:00,14.369,,
8408,06/11/2022 13:35:00,14.401,,
8409,06/11/2022 13:40:00,14.433,,
8410,06/11/2022 13:45:00,14.465,,
8411,06/11/2022 13:50:00,14.487,,
8412,06/11/2022 13:55:00,14.551,,
8413,06/11/2022 14:00:00,14.583,,
8414,06/11/2022 14:05:00,14.605,,
8415,06/11/2022 14:10:00,14.658,,
8416,06/11/2022 14:15:00,14.680,,
8417,06/11/2022 14:20:00,14.691,,
8418,06/11/2022 14:25:00,14.701,,
8419,06/11/2022 14:30:00,14.723,,
8420,06/11/2022 14:35:00,14.712,,
8421,06/11/2022 14:40:00,14.712,,
8422,06/11/2022 14:45:00,14.723,,
8423,06/11/2022 14:50:00,14.744,,
8424,06/11/2022 14:55:00,14.734,,
8425,06/11/2022 15:00:00,14.734,,
8426,06/11/2022 15:05:00,14.712,,
8427,06/11/2022 15:10:00,14.701,,
8428,06/11/2022 15:15:00,14.691,,
8429,06/11/2022 15:20:00,14.648,,
8430,06/11/2022 15:25:00,14.637,,
8431,06/11/2022 15:30:00,14.616,,
8432,06/11/2022 15:35:00,14.605,,
8433,06/11/2022 15:40:00,14.573,,
8434,06/11/2022 15:45:00,14.551,,
8435,06/11/2022 15:50:00,14.519,,
8436,06/11/2022 15:55:00,14.455,,
8437,06/11/2022 16:00:00,14.347,,
8438,06/11/2022 16:05:00,14.283,,
8439,06/11/2022 16:10:00,14.229,,
8440,06/11/2022 16:15:00,14.154,,
8441,06/11/2022 16:20:00,14.079,,
8442,06/11/2022 16:25:00,14.047,,
8443,06/11/2022 16:30:00,13.993,,
8444,06/11/2022 16:35:00,13.940,,
8445,06/11/2022 16:40:00,13.897,,
8446,06/11/2022 16:45:00,13.865,,
8447,06/11/2022 16:50:00,13.811,,
8448,06/11/2022 16:55:00,13.768,,
8449,06/11/2022 17:00:00,13.715,,
8450,06/11/2022 17:05:00,13.682,,
8451,06/11/2022 17:10:00,13.597,,
8452,06/11/2022 17:15:00,13.543,,
8453,06/11/2022 17:20:00,13.489,,
8454,06/11/2022 17:25:00,13.425,,
8455,06/11/2022 17:30:00,13.382,,
8456,06/11/2022 17:35:00,13.339,,
8457,06/11/2022 17:40:00,13.275,,
8458,06/11/2022 17:45:00,13.211,,
8459,06/11/2022 17:50:00,13.157,,
8460,06/11/2022 17:55:00,13.093,,
8461,06/11/2022 18:00:00,13.039,,
8462,06/11/2022 18:05:00,12.996,,
8463,06/11/2022 18:10:00,12.942,,
8464,06/11/2022 18:15:00,12.878,,
8465,06/11/2022 18:20:00,12.824,,
8466,06/11/2022 18:25:00,12.771,,
8467,06/11/2022 18:30:00,12.728,,
8468,06/11/2022 18:35:00,12.674,,
8469,06/11/2022 18:40:00,12.621,,
8470,06/11/2022 18:45:00,12.567,,
8471,06/11/2022 18:50:00,12.513,,
8472,06/11/2022 18:55:00,12.449,,
8473,06/11/2022 19:00:00,12.417,,
8474,06/11/2022 19:05:00,12.363,,
8475,06/11/2022 19:10:00,12.331,,
8476,06/11/2022 19:15:00,12.277,,
8477,06/11/2022 19:20:00,12.224,,
8478,06/11/2022 19:25:00,12.202,,
8479,06/11/2022 19:30:00,12.149,,
8480,06/11/2022 19:35:00,12.106,,
8481,06/11/2022 19:40:00,12.084,,
8482,06/11/2022 19:45:00,12.042,,
8483,06/11/2022 19:50:00,11.999,,
8484,06/11/2022 19:55:00,11.934,,
8485,06/11/2022 20:00:00,11.913,,
8486,06/11/2022 20:05:00,11.859,,
8487,06/11/2022 20:10:00,11.827,,
8488,06/11/2022 20:15:00,11.816,,
8489,06/11/2022 20:20:00,11.763,,
8490,06/11/2022 20:25:00,11.730,,
8491,06/11/2022 20:30:00,11.698,,
8492,06/11/2022 20:35:00,11.655,,
8493,06/11/2022 20:40:00,11.645,,
8494,06/11/2022 20:45:00,11.580,,
8495,06/11/2022 20:50:00,11.537,,
8496,06/11/2022 20:55:00,11.495,,
8497,06/11/2022 21:00:00,11.473,,
8498,06/11/2022 21:05:00,11.430,,
8499,06/11/2022 21:10:00,11.419,,
8500,06/11/2022 21:15:00,11.366,,
8501,06/11/2022 21:20:00,11.334,,
8502,06/11/2022 21:25:00,11.301,,
8503,06/11/2022 21:30:00,11.269,,
8504,06/11/2022 21:35:00,11.216,,
8505,06/11/2022 21:40:00,11.173,,
8506,06/11/2022 21:45:00,11.141,,
8507,06/11/2022 21:50:00,11.119,,
8508,06/11/2022 21:55:00,11.087,,
8509,06/11/2022 22:00:00,11.044,,
8510,06/11/2022 22:05:00,11.012,,
8511,06/11/2022 22:10:00,10.958,,
8512,06/11/2022 22:15:00,10.937,,
8513,06/11/2022 22:20:00,10.915,,
8514,06/11/2022 22:25:00,10.883,,
8515,06/11/2022 22:30:00,10.851,,
8516,06/11/2022 22:35:00,10.830,,
8517,06/11/2022 22:40:00,10.776,,
8518,06/11/2022 22:45:00,10.754,,
8519,06/11/2022 22:50:00,10.733,,
8520,06/11/2022 22:55:00,10.722,,
8521,06/11/2022 23:00:00,10.679,,
8522,06/11/2022 23:05:00,10.637,,
8523,06/11/2022 23:10:00,10.626,,
8524,06/11/2022 23:15:00,10.604,,
8525,06/11/2022 23:20:00,10.583,,
8526,06/11/2022 23:25:00,10.561,,
8527,06/11/2022 23:30:00,10.540,,
8528,06/11/2022 23:35:00,10.486,,
8529,06/11/2022 23:40:00,10.454,,
8530,06/11/2022 23:45:00,10.422,,
8531,06/11/2022 23:50:00,10.411,,
8532,06/11/2022 23:55:00,10.358,,
8533,06/12/2022 00:00:00,10.336,,
8534,06/12/2022 00:05:00,10.315,,
8535,06/12/2022 00:10:00,10.315,,
8536,06/12/2022 00:15:00,10.304,,
8537,06/12/2022 00:20:00,10.315,,
8538,06/12/2022 00:25:00,10.283,,
8539,06/12/2022 00:30:00,10.218,,
8540,06/12/2022 00:35:00,10.197,,
8541,06/12/2022 00:40:00,10.197,,
8542,06/12/2022 00:45:00,10.154,,
8543,06/12/2022 00:50:00,10.122,,
8544,06/12/2022 00:55:00,10.100,,
8545,06/12/2022 01:00:00,10.079,,
8546,06/12/2022 01:05:00,10.068,,
8547,06/12/2022 01:10:00,10.079,,
8548,06/12/2022 01:15:00,10.079,,
8549,06/12/2022 01:20:00,10.036,,
8550,06/12/2022 01:25:00,10.036,,
8551,06/12/2022 01:30:00,10.004,,
8552,06/12/2022 01:35:00,9.972,,
8553,06/12/2022 01:40:00,9.950,,
8554,06/12/2022 01:45:00,9.929,,
8555,06/12/2022 01:50:00,9.918,,
8556,06/12/2022 01:55:00,9.918,,
8557,06/12/2022 02:00:00,9.907,,
8558,06/12/2022 02:05:00,9.886,,
8559,06/12/2022 02:10:00,9.886,,
8560,06/12/2022 02:15:00,9.864,,
8561,06/12/2022 02:20:00,9.843,,
8562,06/12/2022 02:25:00,9.811,,
8563,06/12/2022 02:30:00,9.800,,
8564,06/12/2022 02:35:00,9.789,,
8565,06/12/2022 02:40:00,9.757,,
8566,06/12/2022 02:45:00,9.736,,
8567,06/12/2022 02:50:00,9.703,,
8568,06/12/2022 02:55:00,9.714,,
8569,06/12/2022 03:00:00,9.693,,
8570,06/12/2022 03:05:00,9.703,,
8571,06/12/2022 03:10:00,9.661,,
8572,06/12/2022 03:15:00,9.661,,
8573,06/12/2022 03:20:00,9.628,,
8574,06/12/2022 03:25:00,9.596,,
8575,06/12/2022 03:30:00,9.618,,
8576,06/12/2022 03:35:00,9.618,,
8577,06/12/2022 03:40:00,9.607,,
8578,06/12/2022 03:45:00,9.596,,
8579,06/12/2022 03:50:00,9.564,,
8580,06/12/2022 03:55:00,9.553,,
8581,06/12/2022 04:00:00,9.532,,
8582,06/12/2022 04:05:00,9.521,,
8583,06/12/2022 04:10:00,9.478,,
8584,06/12/2022 04:15:00,9.446,,
8585,06/12/2022 04:20:00,9.478,,
8586,06/12/2022 04:25:00,9.478,,
8587,06/12/2022 04:30:00,9.478,,
8588,06/12/2022 04:35:00,9.446,,
8589,06/12/2022 04:40:00,9.446,,
8590,06/12/2022 04:45:00,9.425,,
8591,06/12/2022 04:50:00,9.425,,
8592,06/12/2022 04:55:00,9.392,,
8593,06/12/2022 05:00:00,9.392,,
8594,06/12/2022 05:05:00,9.382,,
8595,06/12/2022 05:10:00,9.392,,
8596,06/12/2022 05:15:00,9.371,,
8597,06/12/2022 05:20:00,9.382,,
8598,06/12/2022 05:25:00,9.360,,
8599,06/12/2022 05:30:00,9.392,,
8600,06/12/2022 05:35:00,9.392,,
8601,06/12/2022 05:40:00,9.371,,
8602,06/12/2022 05:45:00,9.382,,
8603,06/12/2022 05:50:00,9.360,,
8604,06/12/2022 05:55:00,9.360,,
8605,06/12/2022 06:00:00,9.360,,
8606,06/12/2022 06:05:00,9.392,,
8607,06/12/2022 06:10:00,9.382,,
8608,06/12/2022 06:15:00,9.382,,
8609,06/12/2022 06:20:00,9.392,,
8610,06/12/2022 06:25:00,9.371,,
8611,06/12/2022 06:30:00,9.371,,
8612,06/12/2022 06:35:00,9.414,,
8613,06/12/2022 06:40:00,9.425,,
8614,06/12/2022 06:45:00,9.500,,
8615,06/12/2022 06:50:00,9.596,,
8616,06/12/2022 06:55:00,9.661,,
8617,06/12/2022 07:00:00,9.725,,
8618,06/12/2022 07:05:00,9.789,,
8619,06/12/2022 07:10:00,9.811,,
8620,06/12/2022 07:15:00,9.821,,
8621,06/12/2022 07:20:00,9.843,,
8622,06/12/2022 07:25:00,9.875,,
8623,06/12/2022 07:30:00,9.918,,
8624,06/12/2022 07:35:00,9.950,,
8625,06/12/2022 07:40:00,10.014,,
8626,06/12/2022 07:45:00,10.057,,
8627,06/12/2022 07:50:00,10.036,,
8628,06/12/2022 07:55:00,10.132,,
8629,06/12/2022 08:00:00,10.154,,
8630,06/12/2022 08:05:00,10.175,,
8631,06/12/2022 08:10:00,10.261,,
8632,06/12/2022 08:15:00,10.336,,
8633,06/12/2022 08:20:00,10.443,,
8634,06/12/2022 08:25:00,10.529,,
8635,06/12/2022 08:30:00,10.583,,
8636,06/12/2022 08:35:00,10.626,,
8637,06/12/2022 08:40:00,10.712,,
8638,06/12/2022 08:45:00,10.765,,
8639,06/12/2022 08:50:00,10.851,,
8640,06/12/2022 08:55:00,10.894,,
8641,06/12/2022 09:00:00,10.926,,
8642,06/12/2022 09:05:00,11.023,,
8643,06/12/2022 09:10:00,11.087,,
8644,06/12/2022 09:15:00,11.141,,
8645,06/12/2022 09:20:00,11.194,,
8646,06/12/2022 09:25:00,11.248,,
8647,06/12/2022 09:30:00,11.334,,
8648,06/12/2022 09:35:00,11.398,,
8649,06/12/2022 09:40:00,11.473,,
8650,06/12/2022 09:45:00,11.559,,
8651,06/12/2022 09:50:00,11.655,,
8652,06/12/2022 09:55:00,11.752,,
8653,06/12/2022 10:00:00,11.795,,
8654,06/12/2022 10:05:00,11.838,,
8655,06/12/2022 10:10:00,11.934,,
8656,06/12/2022 10:15:00,11.988,,
8657,06/12/2022 10:20:00,12.052,,
8658,06/12/2022 10:25:00,12.149,,
8659,06/12/2022 10:30:00,12.235,,
8660,06/12/2022 10:35:00,12.331,,
8661,06/12/2022 10:40:00,12.406,,
8662,06/12/2022 10:45:00,12.481,,
8663,06/12/2022 10:50:00,12.546,,
8664,06/12/2022 10:55:00,12.621,,
8665,06/12/2022 11:00:00,12.674,,
8666,06/12/2022 11:05:00,12.749,,
8667,06/12/2022 11:10:00,12.824,,
8668,06/12/2022 11:15:00,12.889,,
8669,06/12/2022 11:20:00,12.953,,
8670,06/12/2022 11:25:00,13.028,,
8671,06/12/2022 11:30:00,13.082,,
8672,06/12/2022 11:35:00,13.157,,
8673,06/12/2022 11:40:00,13.221,,
8674,06/12/2022 11:45:00,13.264,,
8675,06/12/2022 11:50:00,13.318,,
8676,06/12/2022 11:55:00,13.275,,
8677,06/12/2022 12:00:00,13.329,,
8678,06/12/2022 12:05:00,13.446,,
8679,06/12/2022 12:10:00,13.511,,
8680,06/12/2022 12:15:00,13.597,,
8681,06/12/2022 12:20:00,13.650,,
8682,06/12/2022 12:25:00,13.693,,
8683,06/12/2022 12:30:00,13.758,,
8684,06/12/2022 12:35:00,13.800,,
8685,06/12/2022 12:40:00,13.876,,
8686,06/12/2022 12:45:00,13.918,,
8687,06/12/2022 12:50:00,13.961,,
8688,06/12/2022 12:55:00,13.951,,
8689,06/12/2022 13:00:00,13.993,,
8690,06/12/2022 13:05:00,14.047,,
8691,06/12/2022 13:10:00,14.111,,
8692,06/12/2022 13:15:00,14.133,,
8693,06/12/2022 13:20:00,14.187,,
8694,06/12/2022 13:25:00,14.219,,
8695,06/12/2022 13:30:00,14.262,,
8696,06/12/2022 13:35:00,14.294,,
8697,06/12/2022 13:40:00,14.315,,
8698,06/12/2022 13:45:00,14.347,,
8699,06/12/2022 13:50:00,14.369,,
8700,06/12/2022 13:55:00,14.412,,
8701,06/12/2022 14:00:00,14.433,,
8702,06/12/2022 14:05:00,14.444,,
8703,06/12/2022 14:10:00,14.498,,
8704,06/12/2022 14:15:00,14.508,,
8705,06/12/2022 14:20:00,14.540,,
8706,06/12/2022 14:25:00,14.551,,
8707,06/12/2022 14:30:00,14.573,,
8708,06/12/2022 14:35:00,14.583,,
8709,06/12/2022 14:40:00,14.594,,
8710,06/12/2022 14:45:00,14.594,,
8711,06/12/2022 14:50:00,14.594,,
8712,06/12/2022 14:55:00,14.594,,
8713,06/12/2022 15:00:00,14.605,,
8714,06/12/2022 15:05:00,14.605,,
8715,06/12/2022 15:10:00,14.605,,
8716,06/12/2022 15:15:00,14.583,,
8717,06/12/2022 15:20:00,14.562,,
8718,06/12/2022 15:25:00,14.540,,
8719,06/12/2022 15:30:00,14.562,,
8720,06/12/2022 15:35:00,14.530,,
8721,06/12/2022 15:40:00,14.508,,
8722,06/12/2022 15:45:00,14.487,,
8723,06/12/2022 15:50:00,14.444,,
8724,06/12/2022 15:55:00,14.401,,
8725,06/12/2022 16:00:00,14.326,,
8726,06/12/2022 16:05:00,14.219,,
8727,06/12/2022 16:10:00,14.165,,
8728,06/12/2022 16:15:00,14.090,,
8729,06/12/2022 16:20:00,14.047,,
8730,06/12/2022 16:25:00,14.004,,
8731,06/12/2022 16:30:00,13.972,,
8732,06/12/2022 16:35:00,13.929,,
8733,06/12/2022 16:40:00,13.908,,
8734,06/12/2022 16:45:00,13.865,,
8735,06/12/2022 16:50:00,13.822,,
8736,06/12/2022 16:55:00,13.790,,
8737,06/12/2022 17:00:00,13.725,,
8738,06/12/2022 17:05:00,13.661,,
8739,06/12/2022 17:10:00,13.629,,
8740,06/12/2022 17:15:00,13.586,,
8741,06/12/2022 17:20:00,13.522,,
8742,06/12/2022 17:25:00,13.468,,
8743,06/12/2022 17:30:00,13.404,,
8744,06/12/2022 17:35:00,13.382,,
8745,06/12/2022 17:40:00,13.329,,
8746,06/12/2022 17:45:00,13.286,,
8747,06/12/2022 17:50:00,13.221,,
8748,06/12/2022 17:55:00,13.168,,
8749,06/12/2022 18:00:00,13.125,,
8750,06/12/2022 18:05:00,13.082,,
8751,06/12/2022 18:10:00,13.039,,
8752,06/12/2022 18:15:00,12.964,,
8753,06/12/2022 18:20:00,12.932,,
8754,06/12/2022 18:25:00,12.889,,
8755,06/12/2022 18:30:00,12.846,,
8756,06/12/2022 18:35:00,12.782,,
8757,06/12/2022 18:40:00,12.739,,
8758,06/12/2022 18:45:00,12.696,,
8759,06/12/2022 18:50:00,12.642,,
8760,06/12/2022 18:55:00,12.599,,
8761,06/12/2022 19:00:00,12.578,,
8762,06/12/2022 19:05:00,12.535,,
8763,06/12/2022 19:10:00,12.460,,
8764,06/12/2022 19:15:00,12.406,,
8765,06/12/2022 19:20:00,12.374,,
8766,06/12/2022 19:25:00,12.342,,
8767,06/12/2022 19:30:00,12.288,,
8768,06/12/2022 19:35:00,12.267,,
8769,06/12/2022 19:40:00,12.213,,
8770,06/12/2022 19:45:00,12.159,,
8771,06/12/2022 19:50:00,12.117,,
8772,06/12/2022 19:55:00,12.117,,
8773,06/12/2022 20:00:00,12.084,,
8774,06/12/2022 20:05:00,12.031,,
8775,06/12/2022 20:10:00,11.977,,
8776,06/12/2022 20:15:00,11.924,,
8777,06/12/2022 20:20:00,11.902,,
8778,06/12/2022 20:25:00,11.881,,
8779,06/12/2022 20:30:00,11.859,,
8780,06/12/2022 20:35:00,11.806,,
8781,06/12/2022 20:40:00,11.784,,
8782,06/12/2022 20:45:00,11.741,,
8783,06/12/2022 20:50:00,11.709,,
8784,06/12/2022 20:55:00,11.655,,
8785,06/12/2022 21:00:00,11.623,,
8786,06/12/2022 21:05:00,11.602,,
8787,06/12/2022 21:10:00,11.580,,
8788,06/12/2022 21:15:00,11.537,,
8789,06/12/2022 21:20:00,11.419,,
8790,06/12/2022 21:25:00,11.580,,
8791,06/12/2022 21:30:00,11.848,,
8792,06/12/2022 21:35:00,11.859,,
8793,06/12/2022 21:40:00,11.741,,
8794,06/12/2022 21:45:00,11.516,,
8795,06/12/2022 21:50:00,11.505,,
8796,06/12/2022 21:55:00,11.495,,
8797,06/12/2022 22:00:00,11.398,,
8798,06/12/2022 22:05:00,11.334,,
8799,06/12/2022 22:10:00,11.291,,
8800,06/12/2022 22:15:00,11.259,,
8801,06/12/2022 22:20:00,11.237,,
8802,06/12/2022 22:25:00,11.194,,
8803,06/12/2022 22:30:00,11.173,,
8804,06/12/2022 22:35:00,11.141,,
8805,06/12/2022 22:40:00,11.108,,
8806,06/12/2022 22:45:00,11.055,,
8807,06/12/2022 22:50:00,11.055,,
8808,06/12/2022 22:55:00,11.001,,
8809,06/12/2022 23:00:00,10.990,,
8810,06/12/2022 23:05:00,10.958,,
8811,06/12/2022 23:10:00,10.926,,
8812,06/12/2022 23:15:00,10.894,,
8813,06/12/2022 23:20:00,10.894,,
8814,06/12/2022 23:25:00,10.840,,
8815,06/12/2022 23:30:00,10.819,,
8816,06/12/2022 23:35:00,10.797,,
8817,06/12/2022 23:40:00,10.808,,
8818,06/12/2022 23:45:00,10.787,,
8819,06/12/2022 23:50:00,10.744,,
8820,06/12/2022 23:55:00,10.754,,
8821,06/13/2022 00:00:00,10.712,,
8822,06/13/2022 00:05:00,10.701,,
8823,06/13/2022 00:10:00,10.647,,
8824,06/13/2022 00:15:00,10.637,,
8825,06/13/2022 00:20:00,10.626,,
8826,06/13/2022 00:25:00,10.615,,
8827,06/13/2022 00:30:00,10.604,,
8828,06/13/2022 00:35:00,10.594,,
8829,06/13/2022 00:40:00,10.583,,
8830,06/13/2022 00:45:00,10.551,,
8831,06/13/2022 00:50:00,10.540,,
8832,06/13/2022 00:55:00,10.519,,
8833,06/13/2022 01:00:00,10.497,,
8834,06/13/2022 01:05:00,10.465,,
8835,06/13/2022 01:10:00,10.465,,
8836,06/13/2022 01:15:00,10.443,,
8837,06/13/2022 01:20:00,10.433,,
8838,06/13/2022 01:25:00,10.422,,
8839,06/13/2022 01:30:00,10.422,,
8840,06/13/2022 01:35:00,10.390,,
8841,06/13/2022 01:40:00,10.368,,
8842,06/13/2022 01:45:00,10.358,,
8843,06/13/2022 01:50:00,10.358,,
8844,06/13/2022 01:55:00,10.325,,
8845,06/13/2022 02:00:00,10.325,,
8846,06/13/2022 02:05:00,10.325,,
8847,06/13/2022 02:10:00,10.293,,
8848,06/13/2022 02:15:00,10.261,,
8849,06/13/2022 02:20:00,10.250,,
8850,06/13/2022 02:25:00,10.240,,
8851,06/13/2022 02:30:00,10.218,,
8852,06/13/2022 02:35:00,10.197,,
8853,06/13/2022 02:40:00,10.197,,
8854,06/13/2022 02:45:00,10.154,,
8855,06/13/2022 02:50:00,10.154,,
8856,06/13/2022 02:55:00,10.165,,
8857,06/13/2022 03:00:00,10.154,,
8858,06/13/2022 03:05:00,10.111,,
8859,06/13/2022 03:10:00,10.100,,
8860,06/13/2022 03:15:00,10.100,,
8861,06/13/2022 03:20:00,10.079,,
8862,06/13/2022 03:25:00,10.079,,
8863,06/13/2022 03:30:00,10.068,,
8864,06/13/2022 03:35:00,10.047,,
8865,06/13/2022 03:40:00,10.025,,
8866,06/13/2022 03:45:00,9.993,,
8867,06/13/2022 03:50:00,9.982,,
8868,06/13/2022 03:55:00,9.993,,
