#,Date-Time (UTC Standard Time),Ch: 1 - Temperature Avg : Avg (°C ),Water Detect,Host Connected,End of File
10780,06/19/2022 19:10:00,23.592,,,
10781,06/19/2022 19:15:00,23.592,,,
10782,06/19/2022 19:20:00,23.592,,,
10783,06/19/2022 19:25:00,23.614,,,
10784,06/19/2022 19:30:00,23.592,,,
10785,06/19/2022 19:35:00,23.571,,,
10786,06/19/2022 19:40:00,23.603,,,
10787,06/19/2022 19:45:00,23.550,,,
10788,06/19/2022 19:50:00,23.560,,,
10789,06/19/2022 19:55:00,23.517,,,
10790,06/19/2022 20:00:00,23.496,,,
10791,06/19/2022 20:05:00,23.474,,,
10792,06/19/2022 20:10:00,23.453,,,
10793,06/19/2022 20:15:00,23.453,,,
10794,06/19/2022 20:20:00,23.432,,,
10795,06/19/2022 20:25:00,23.410,,,
10796,06/19/2022 20:30:00,23.410,,,
10797,06/19/2022 20:35:00,23.367,,,
10798,06/19/2022 20:40:00,23.356,,,
10799,06/19/2022 20:45:00,23.346,,,
10800,06/19/2022 20:50:00,23.335,,,
10801,06/19/2022 20:55:00,23.303,,,
10802,06/19/2022 21:00:00,23.292,,,
10803,06/19/2022 21:05:00,23.260,,,
10804,06/19/2022 21:10:00,23.239,,,
10805,06/19/2022 21:15:00,23.185,,,
10806,06/19/2022 21:20:00,23.121,,,
10807,06/19/2022 21:25:00,23.056,,,
10808,06/19/2022 21:30:00,22.960,,,
10809,06/19/2022 21:35:00,22.906,,,
10810,06/19/2022 21:40:00,22.852,,,
10811,06/19/2022 21:45:00,22.842,,,
10812,06/19/2022 21:50:00,22.799,,,
10813,06/19/2022 21:55:00,22.692,,,
10814,06/19/2022 22:00:00,22.659,,,
10815,06/19/2022 22:05:00,22.692,,,
10816,06/19/2022 22:10:00,22.616,,,
10817,06/19/2022 22:15:00,22.638,,,
10818,06/19/2022 22:20:00,22.616,,,
10819,06/19/2022 22:25:00,22.606,,,
10820,06/19/2022 22:30:00,22.606,,,
10821,06/19/2022 22:35:00,22.584,,,
10822,06/19/2022 22:40:00,22.616,,,
10823,06/19/2022 22:45:00,22.584,,,
10824,06/19/2022 22:50:00,22.606,,,
10825,06/19/2022 22:55:00,22.595,,,
10826,06/19/2022 23:00:00,22.552,,,
10827,06/19/2022 23:05:00,22.520,,,
10828,06/19/2022 23:10:00,22.509,,,
10829,06/19/2022 23:15:00,22.498,,,
10830,06/19/2022 23:20:00,22.477,,,
10831,06/19/2022 23:25:00,22.445,,,
10832,06/19/2022 23:30:00,22.445,,,
10833,06/19/2022 23:35:00,22.466,,,
10834,06/19/2022 23:40:00,22.445,,,
10835,06/19/2022 23:45:00,22.402,,,
10836,06/19/2022 23:50:00,22.413,,,
10837,06/19/2022 23:55:00,22.402,,,
10838,06/20/2022 00:00:00,22.381,,,
10839,06/20/2022 00:05:00,22.381,,,
10840,06/20/2022 00:10:00,22.359,,,
10841,06/20/2022 00:15:00,22.359,,,
10842,06/20/2022 00:20:00,22.359,,,
10843,06/20/2022 00:25:00,22.359,,,
10844,06/20/2022 00:30:00,22.338,,,
10845,06/20/2022 00:35:00,22.348,,,
10846,06/20/2022 00:40:00,22.338,,,
10847,06/20/2022 00:45:00,22.348,,,
10848,06/20/2022 00:50:00,22.359,,,
10849,06/20/2022 00:55:00,22.348,,,
10850,06/20/2022 01:00:00,22.327,,,
10851,06/20/2022 01:05:00,22.327,,,
10852,06/20/2022 01:10:00,22.316,,,
10853,06/20/2022 01:15:00,22.295,,,
10854,06/20/2022 01:20:00,22.230,,,
10855,06/20/2022 01:25:00,22.080,,,
10856,06/20/2022 01:30:00,21.994,,,
10857,06/20/2022 01:35:00,21.898,,,
10858,06/20/2022 01:40:00,21.844,,,
10859,06/20/2022 01:45:00,21.823,,,
10860,06/20/2022 01:50:00,21.769,,,
10861,06/20/2022 01:55:00,21.748,,,
10862,06/20/2022 02:00:00,21.705,,,
10863,06/20/2022 02:05:00,21.683,,,
10864,06/20/2022 02:10:00,21.673,,,
10865,06/20/2022 02:15:00,21.673,,,
10866,06/20/2022 02:20:00,21.630,,,
10867,06/20/2022 02:25:00,21.598,,,
10868,06/20/2022 02:30:00,21.587,,,
10869,06/20/2022 02:35:00,21.555,,,
10870,06/20/2022 02:40:00,21.522,,,
10871,06/20/2022 02:45:00,21.490,,,
10872,06/20/2022 02:50:00,21.469,,,
10873,06/20/2022 02:55:00,21.426,,,
10874,06/20/2022 03:00:00,21.415,,,
10875,06/20/2022 03:05:00,21.405,,,
10876,06/20/2022 03:10:00,21.394,,,
10877,06/20/2022 03:15:00,21.383,,,
10878,06/20/2022 03:20:00,21.362,,,
10879,06/20/2022 03:25:00,21.329,,,
10880,06/20/2022 03:30:00,21.265,,,
10881,06/20/2022 03:35:00,21.233,,,
10882,06/20/2022 03:40:00,21.169,,,
10883,06/20/2022 03:45:00,21.136,,,
10884,06/20/2022 03:50:00,21.126,,,
10885,06/20/2022 03:55:00,21.104,,,
10886,06/20/2022 04:00:00,21.093,,,
10887,06/20/2022 04:05:00,21.083,,,
10888,06/20/2022 04:10:00,21.051,,,
10889,06/20/2022 04:15:00,21.029,,,
10890,06/20/2022 04:20:00,21.029,,,
10891,06/20/2022 04:25:00,21.018,,,
10892,06/20/2022 04:30:00,21.008,,,
10893,06/20/2022 04:35:00,21.029,,,
10894,06/20/2022 04:40:00,21.018,,,
10895,06/20/2022 04:45:00,21.040,,,
10896,06/20/2022 04:50:00,21.040,,,
10897,06/20/2022 04:55:00,21.029,,,
10898,06/20/2022 05:00:00,21.029,,,
10899,06/20/2022 05:05:00,21.029,,,
10900,06/20/2022 05:10:00,21.008,,,
10901,06/20/2022 05:15:00,20.997,,,
10902,06/20/2022 05:20:00,21.008,,,
10903,06/20/2022 05:25:00,20.976,,,
10904,06/20/2022 05:30:00,20.976,,,
10905,06/20/2022 05:35:00,20.965,,,
10906,06/20/2022 05:40:00,20.976,,,
10907,06/20/2022 05:45:00,20.997,,,
10908,06/20/2022 05:50:00,20.976,,,
10909,06/20/2022 05:55:00,20.954,,,
10910,06/20/2022 06:00:00,20.976,,,
10911,06/20/2022 06:05:00,20.986,,,
10912,06/20/2022 06:10:00,20.997,,,
10913,06/20/2022 06:15:00,20.976,,,
10914,06/20/2022 06:20:00,20.954,,,
10915,06/20/2022 06:25:00,20.954,,,
10916,06/20/2022 06:30:00,20.986,,,
10917,06/20/2022 06:35:00,20.976,,,
10918,06/20/2022 06:40:00,20.997,,,
10919,06/20/2022 06:45:00,21.008,,,
10920,06/20/2022 06:50:00,21.008,,,
10921,06/20/2022 06:55:00,21.008,,,
10922,06/20/2022 07:00:00,21.040,,,
10923,06/20/2022 07:05:00,21.029,,,
10924,06/20/2022 07:10:00,21.040,,,
10925,06/20/2022 07:15:00,21.040,,,
10926,06/20/2022 07:20:00,21.083,,,
10927,06/20/2022 07:25:00,21.093,,,
10928,06/20/2022 07:30:00,21.061,,,
10929,06/20/2022 07:35:00,21.115,,,
10930,06/20/2022 07:40:00,21.104,,,
10931,06/20/2022 07:45:00,21.115,,,
10932,06/20/2022 07:50:00,21.136,,,
10933,06/20/2022 07:55:00,21.136,,,
10934,06/20/2022 08:00:00,21.222,,,
10935,06/20/2022 08:05:00,21.222,,,
10936,06/20/2022 08:10:00,21.265,,,
10937,06/20/2022 08:15:00,21.319,,,
10938,06/20/2022 08:20:00,21.308,,,
10939,06/20/2022 08:25:00,21.383,,,
10940,06/20/2022 08:30:00,21.362,,,
10941,06/20/2022 08:35:00,21.426,,,
10942,06/20/2022 08:40:00,21.405,,,
10943,06/20/2022 08:45:00,21.501,,,
10944,06/20/2022 08:50:00,22.048,,,
10945,06/20/2022 08:55:00,22.295,,,
10946,06/20/2022 09:00:00,22.423,,,
10947,06/20/2022 09:05:00,22.531,,,
10948,06/20/2022 09:10:00,22.659,,,
10949,06/20/2022 09:15:00,22.756,,,
10950,06/20/2022 09:20:00,22.863,,,
10951,06/20/2022 09:25:00,22.927,,,
10952,06/20/2022 09:30:00,22.895,,,
10953,06/20/2022 09:35:00,22.874,,,
10954,06/20/2022 09:40:00,22.831,,,
10955,06/20/2022 09:45:00,22.917,,,
10956,06/20/2022 09:50:00,23.035,,,
10957,06/20/2022 09:55:00,23.131,,,
10958,06/20/2022 10:00:00,23.153,,,
10959,06/20/2022 10:05:00,23.099,,,
10960,06/20/2022 10:10:00,23.099,,,
10961,06/20/2022 10:15:00,23.110,,,
10962,06/20/2022 10:20:00,23.131,,,
10963,06/20/2022 10:25:00,23.153,,,
10964,06/20/2022 10:30:00,23.217,,,
10965,06/20/2022 10:35:00,23.260,,,
10966,06/20/2022 10:40:00,23.271,,,
10967,06/20/2022 10:45:00,23.356,,,
10968,06/20/2022 10:50:00,23.389,,,
10969,06/20/2022 10:55:00,23.464,,,
10970,06/20/2022 11:00:00,23.496,,,
10971,06/20/2022 11:05:00,23.560,,,
10972,06/20/2022 11:10:00,23.646,,,
10973,06/20/2022 11:15:00,23.678,,,
10974,06/20/2022 11:20:00,23.753,,,
10975,06/20/2022 11:25:00,23.785,,,
10976,06/20/2022 11:30:00,23.828,,,
10977,06/20/2022 11:35:00,23.850,,,
10978,06/20/2022 11:40:00,23.871,,,
10979,06/20/2022 11:45:00,23.893,,,
10980,06/20/2022 11:50:00,23.925,,,
10981,06/20/2022 11:55:00,23.946,,,
10982,06/20/2022 12:00:00,23.946,,,
10983,06/20/2022 12:05:00,23.946,,,
10984,06/20/2022 12:10:00,23.957,,,
10985,06/20/2022 12:15:00,23.957,,,
10986,06/20/2022 12:20:00,23.968,,,
10987,06/20/2022 12:25:00,23.914,,,
10988,06/20/2022 12:30:00,23.903,,,
10989,06/20/2022 12:35:00,23.893,,,
10990,06/20/2022 12:40:00,23.914,,,
10991,06/20/2022 12:45:00,23.936,,,
10992,06/20/2022 12:50:00,23.925,,,
10993,06/20/2022 12:55:00,23.861,,,
10994,06/20/2022 13:00:00,23.893,,,
10995,06/20/2022 13:05:00,23.914,,,
10996,06/20/2022 13:10:00,23.871,,,
10997,06/20/2022 13:15:00,23.839,,,
10998,06/20/2022 13:20:00,23.785,,,
10999,06/20/2022 13:25:00,23.850,,,
11000,06/20/2022 13:30:00,23.936,,,
11001,06/20/2022 13:35:00,23.979,,,
11002,06/20/2022 13:40:00,23.979,,,
11003,06/20/2022 13:45:00,23.968,,,
11004,06/20/2022 13:50:00,23.925,,,
11005,06/20/2022 13:55:00,24.054,,,
11006,06/20/2022 14:00:00,24.279,,,
11007,06/20/2022 14:05:00,24.386,,,
11008,06/20/2022 14:10:00,24.397,,,
11009,06/20/2022 14:15:00,24.450,,,
11010,06/20/2022 14:20:00,24.536,,,
11011,06/20/2022 14:25:00,24.579,,,
11012,06/20/2022 14:30:00,24.547,,,
11013,06/20/2022 14:35:00,24.579,,,
11014,06/20/2022 14:40:00,24.547,,,
11015,06/20/2022 14:45:00,24.493,,,
11016,06/20/2022 14:50:00,24.440,,,
11017,06/20/2022 14:55:00,24.418,,,
11018,06/20/2022 15:00:00,24.365,,,
11019,06/20/2022 15:05:00,24.290,,,
11020,06/20/2022 15:10:00,24.247,,,
11021,06/20/2022 15:15:00,24.204,,,
11022,06/20/2022 15:20:00,24.075,,,
11023,06/20/2022 15:25:00,24.054,,,
11024,06/20/2022 15:30:00,23.989,,,
11025,06/20/2022 15:35:00,23.957,,,
11026,06/20/2022 15:40:00,23.882,,,
11027,06/20/2022 15:45:00,23.914,,,
11028,06/20/2022 15:50:00,23.893,,,
11029,06/20/2022 15:55:00,23.882,,,
11030,06/20/2022 16:00:00,23.882,,,
11031,06/20/2022 16:05:00,23.893,,,
11032,06/20/2022 16:10:00,23.871,,,
11033,06/20/2022 16:15:00,23.871,,,
11034,06/20/2022 16:20:00,23.861,,,
11035,06/20/2022 16:25:00,23.882,,,
11036,06/20/2022 16:30:00,23.861,,,
11037,06/20/2022 16:35:00,23.839,,,
11038,06/20/2022 16:40:00,23.850,,,
11039,06/20/2022 16:45:00,23.850,,,
11040,06/20/2022 16:50:00,23.839,,,
11041,06/20/2022 16:55:00,23.828,,,
11042,06/20/2022 17:00:00,23.818,,,
11043,06/20/2022 17:05:00,23.850,,,
11044,06/20/2022 17:10:00,23.861,,,
11045,06/20/2022 17:15:00,23.861,,,
11046,06/20/2022 17:20:00,23.893,,,
11047,06/20/2022 17:25:00,23.861,,,
11048,06/20/2022 17:30:00,23.839,,,
11049,06/20/2022 17:35:00,23.807,,,
11050,06/20/2022 17:40:00,23.850,,,
11051,06/20/2022 17:45:00,23.807,,,
11052,06/20/2022 17:50:00,23.775,,,
11053,06/20/2022 17:55:00,23.743,,,
11054,06/20/2022 18:00:00,23.721,,,
11055,06/20/2022 18:05:00,23.710,,,
11056,06/20/2022 18:10:00,23.625,,,
11057,06/20/2022 18:15:00,23.603,,,
11058,06/20/2022 18:20:00,23.571,,,
11059,06/20/2022 18:25:00,23.517,,,
11060,06/20/2022 18:30:00,23.517,,,
11061,06/20/2022 18:35:00,23.507,,,
11062,06/20/2022 18:40:00,23.432,,,
11063,06/20/2022 18:45:00,23.314,,,
11064,06/20/2022 18:50:00,23.260,,,
11065,06/20/2022 18:55:00,23.249,,,
11066,06/20/2022 19:00:00,23.110,,,
11067,06/20/2022 19:05:00,23.088,,,
11068,06/20/2022 19:10:00,23.110,,,
11069,06/20/2022 19:15:00,23.056,,,
11070,06/20/2022 19:20:00,22.917,,,
11071,06/20/2022 19:25:00,22.885,,,
11072,06/20/2022 19:30:00,22.949,,,
11073,06/20/2022 19:35:00,22.917,,,
11074,06/20/2022 19:40:00,22.885,,,
11075,06/20/2022 19:45:00,22.831,,,
11076,06/20/2022 19:50:00,22.895,,,
11077,06/20/2022 19:55:00,22.788,,,
11078,06/20/2022 20:00:00,22.767,,,
11079,06/20/2022 20:05:00,22.842,,,
11080,06/20/2022 20:10:00,22.885,,,
11081,06/20/2022 20:15:00,22.874,,,
11082,06/20/2022 20:20:00,22.906,,,
11083,06/20/2022 20:25:00,22.885,,,
11084,06/20/2022 20:30:00,22.810,,,
11085,06/20/2022 20:35:00,22.745,,,
11086,06/20/2022 20:40:00,22.713,,,
11087,06/20/2022 20:45:00,22.692,,,
11088,06/20/2022 20:50:00,22.616,,,
11089,06/20/2022 20:55:00,22.638,,,
11090,06/20/2022 21:00:00,22.606,,,
11091,06/20/2022 21:05:00,22.659,,,
11092,06/20/2022 21:10:00,22.692,,,
11093,06/20/2022 21:15:00,22.692,,,
11094,06/20/2022 21:20:00,22.638,,,
11095,06/20/2022 21:25:00,22.574,,,
11096,06/20/2022 21:30:00,22.466,,,
11097,06/20/2022 21:35:00,22.402,,,
11098,06/20/2022 21:40:00,22.305,,,
11099,06/20/2022 21:45:00,22.209,,,
11100,06/20/2022 21:50:00,22.145,,,
11101,06/20/2022 21:55:00,22.112,,,
11102,06/20/2022 22:00:00,22.080,,,
11103,06/20/2022 22:05:00,22.037,,,
11104,06/20/2022 22:10:00,21.984,,,
11105,06/20/2022 22:15:00,21.952,,,
11106,06/20/2022 22:20:00,21.973,,,
11107,06/20/2022 22:25:00,21.984,,,
11108,06/20/2022 22:30:00,21.930,,,
11109,06/20/2022 22:35:00,21.909,,,
11110,06/20/2022 22:40:00,21.952,,,
11111,06/20/2022 22:45:00,21.919,,,
11112,06/20/2022 22:50:00,21.887,,,
11113,06/20/2022 22:55:00,21.941,,,
11114,06/20/2022 23:00:00,21.930,,,
11115,06/20/2022 23:05:00,21.919,,,
11116,06/20/2022 23:10:00,21.941,,,
11117,06/20/2022 23:15:00,21.952,,,
11118,06/20/2022 23:20:00,21.973,,,
11119,06/20/2022 23:25:00,21.941,,,
11120,06/20/2022 23:30:00,21.952,,,
11121,06/20/2022 23:35:00,21.855,,,
11122,06/20/2022 23:40:00,21.844,,,
11123,06/20/2022 23:45:00,21.823,,,
11124,06/20/2022 23:50:00,21.823,,,
11125,06/20/2022 23:55:00,21.791,,,
11126,06/21/2022 00:00:00,21.748,,,
11127,06/21/2022 00:05:00,21.758,,,
11128,06/21/2022 00:10:00,21.748,,,
11129,06/21/2022 00:15:00,21.834,,,
11130,06/21/2022 00:20:00,21.952,,,
11131,06/21/2022 00:25:00,22.069,,,
11132,06/21/2022 00:30:00,22.145,,,
11133,06/21/2022 00:35:00,22.198,,,
11134,06/21/2022 00:40:00,22.198,,,
11135,06/21/2022 00:45:00,22.220,,,
11136,06/21/2022 00:50:00,22.230,,,
11137,06/21/2022 00:55:00,22.252,,,
11138,06/21/2022 01:00:00,22.273,,,
11139,06/21/2022 01:05:00,22.295,,,
11140,06/21/2022 01:10:00,22.316,,,
11141,06/21/2022 01:15:00,22.316,,,
11142,06/21/2022 01:20:00,22.338,,,
11143,06/21/2022 01:25:00,22.327,,,
11144,06/21/2022 01:30:00,22.327,,,
11145,06/21/2022 01:35:00,22.327,,,
11146,06/21/2022 01:40:00,22.338,,,
11147,06/21/2022 01:45:00,22.327,,,
11148,06/21/2022 01:50:00,22.338,,,
11149,06/21/2022 01:55:00,22.338,,,
11150,06/21/2022 02:00:00,22.338,,,
11151,06/21/2022 02:05:00,22.338,,,
11152,06/21/2022 02:10:00,22.338,,,
11153,06/21/2022 02:15:00,22.338,,,
11154,06/21/2022 02:20:00,22.327,,,
11155,06/21/2022 02:25:00,22.348,,,
11156,06/21/2022 02:30:00,22.327,,,
11157,06/21/2022 02:35:00,22.327,,,
11158,06/21/2022 02:40:00,22.338,,,
11159,06/21/2022 02:45:00,22.327,,,
11160,06/21/2022 02:50:00,22.316,,,
11161,06/21/2022 02:55:00,22.338,,,
11162,06/21/2022 03:00:00,22.327,,,
11163,06/21/2022 03:05:00,22.327,,,
11164,06/21/2022 03:10:00,22.316,,,
11165,06/21/2022 03:15:00,22.338,,,
11166,06/21/2022 03:20:00,22.316,,,
11167,06/21/2022 03:25:00,22.316,,,
11168,06/21/2022 03:30:00,22.305,,,
11169,06/21/2022 03:35:00,22.316,,,
11170,06/21/2022 03:40:00,22.316,,,
11171,06/21/2022 03:45:00,22.338,,,
11172,06/21/2022 03:50:00,22.327,,,
11173,06/21/2022 03:55:00,22.327,,,
11174,06/21/2022 04:00:00,22.305,,,
11175,06/21/2022 04:05:00,22.316,,,
11176,06/21/2022 04:10:00,22.316,,,
11177,06/21/2022 04:15:00,22.316,,,
11178,06/21/2022 04:20:00,22.327,,,
11179,06/21/2022 04:25:00,22.327,,,
11180,06/21/2022 04:30:00,22.348,,,
11181,06/21/2022 04:35:00,22.370,,,
11182,06/21/2022 04:40:00,22.370,,,
11183,06/21/2022 04:45:00,22.402,,,
11184,06/21/2022 04:50:00,22.413,,,
11185,06/21/2022 04:55:00,22.381,,,
11186,06/21/2022 05:00:00,22.381,,,
11187,06/21/2022 05:05:00,22.381,,,
11188,06/21/2022 05:10:00,22.402,,,
11189,06/21/2022 05:15:00,22.381,,,
11190,06/21/2022 05:20:00,22.370,,,
11191,06/21/2022 05:25:00,22.370,,,
11192,06/21/2022 05:30:00,22.402,,,
11193,06/21/2022 05:35:00,22.413,,,
11194,06/21/2022 05:40:00,22.413,,,
11195,06/21/2022 05:45:00,22.413,,,
11196,06/21/2022 05:50:00,22.402,,,
11197,06/21/2022 05:55:00,22.413,,,
11198,06/21/2022 06:00:00,22.423,,,
11199,06/21/2022 06:05:00,22.402,,,
11200,06/21/2022 06:10:00,22.391,,,
11201,06/21/2022 06:15:00,22.413,,,
11202,06/21/2022 06:20:00,22.402,,,
11203,06/21/2022 06:25:00,22.413,,,
11204,06/21/2022 06:30:00,22.423,,,
11205,06/21/2022 06:35:00,22.445,,,
11206,06/21/2022 06:40:00,22.466,,,
11207,06/21/2022 06:45:00,22.466,,,
11208,06/21/2022 06:50:00,22.477,,,
11209,06/21/2022 06:55:00,22.488,,,
11210,06/21/2022 07:00:00,22.488,,,
11211,06/21/2022 07:05:00,22.531,,,
11212,06/21/2022 07:10:00,22.541,,,
11213,06/21/2022 07:15:00,22.531,,,
11214,06/21/2022 07:20:00,22.541,,,
11215,06/21/2022 07:25:00,22.574,,,
11216,06/21/2022 07:30:00,22.552,,,
11217,06/21/2022 07:35:00,22.574,,,
11218,06/21/2022 07:40:00,22.563,,,
11219,06/21/2022 07:45:00,22.574,,,
11220,06/21/2022 07:50:00,22.574,,,
11221,06/21/2022 07:55:00,22.595,,,
11222,06/21/2022 08:00:00,22.595,,,
11223,06/21/2022 08:05:00,22.584,,,
11224,06/21/2022 08:10:00,22.595,,,
11225,06/21/2022 08:15:00,22.606,,,
11226,06/21/2022 08:20:00,22.574,,,
11227,06/21/2022 08:25:00,22.606,,,
11228,06/21/2022 08:30:00,22.595,,,
11229,06/21/2022 08:35:00,22.606,,,
11230,06/21/2022 08:40:00,22.616,,,
11231,06/21/2022 08:45:00,22.627,,,
11232,06/21/2022 08:50:00,22.638,,,
11233,06/21/2022 08:55:00,22.659,,,
11234,06/21/2022 09:00:00,22.681,,,
11235,06/21/2022 09:05:00,22.670,,,
11236,06/21/2022 09:10:00,22.724,,,
11237,06/21/2022 09:15:00,22.713,,,
11238,06/21/2022 09:20:00,22.734,,,
11239,06/21/2022 09:25:00,22.767,,,
11240,06/21/2022 09:30:00,22.788,,,
11241,06/21/2022 09:35:00,22.777,,,
11242,06/21/2022 09:40:00,22.810,,,
11243,06/21/2022 09:45:00,22.852,,,
11244,06/21/2022 09:50:00,22.842,,,
11245,06/21/2022 09:55:00,22.885,,,
11246,06/21/2022 10:00:00,22.917,,,
11247,06/21/2022 10:05:00,22.970,,,
11248,06/21/2022 10:10:00,23.045,,,
11249,06/21/2022 10:15:00,23.067,,,
11250,06/21/2022 10:20:00,23.099,,,
11251,06/21/2022 10:25:00,23.142,,,
11252,06/21/2022 10:30:00,23.153,,,
11253,06/21/2022 10:35:00,23.281,,,
11254,06/21/2022 10:40:00,23.367,,,
11255,06/21/2022 10:45:00,23.367,,,
11256,06/21/2022 10:50:00,23.378,,,
11257,06/21/2022 10:55:00,23.432,,,
11258,06/21/2022 11:00:00,23.453,,,
11259,06/21/2022 11:05:00,23.496,,,
11260,06/21/2022 11:10:00,23.592,,,
11261,06/21/2022 11:15:00,23.668,,,
11262,06/21/2022 11:20:00,23.743,,,
11263,06/21/2022 11:25:00,23.775,,,
11264,06/21/2022 11:30:00,23.764,,,
11265,06/21/2022 11:35:00,23.657,,,
11266,06/21/2022 11:40:00,23.625,,,
11267,06/21/2022 11:45:00,23.775,,,
11268,06/21/2022 11:50:00,23.903,,,
11269,06/21/2022 11:55:00,23.946,,,
11270,06/21/2022 12:00:00,23.957,,,
11271,06/21/2022 12:05:00,23.989,,,
11272,06/21/2022 12:10:00,24.054,,,
11273,06/21/2022 12:15:00,24.150,,,
11274,06/21/2022 12:20:00,24.193,,,
11275,06/21/2022 12:25:00,24.193,,,
11276,06/21/2022 12:30:00,24.257,,,
11277,06/21/2022 12:35:00,24.236,,,
11278,06/21/2022 12:40:00,24.300,,,
11279,06/21/2022 12:45:00,24.354,,,
11280,06/21/2022 12:50:00,24.343,,,
11281,06/21/2022 12:55:00,24.440,,,
11282,06/21/2022 13:00:00,24.558,,,
11283,06/21/2022 13:05:00,24.547,,,
11284,06/21/2022 13:10:00,24.633,,,
11285,06/21/2022 13:15:00,24.633,,,
11286,06/21/2022 13:20:00,24.708,,,
11287,06/21/2022 13:25:00,24.751,,,
11288,06/21/2022 13:30:00,24.729,,,
11289,06/21/2022 13:35:00,24.740,,,
11290,06/21/2022 13:40:00,24.772,,,
11291,06/21/2022 13:45:00,24.772,,,
11292,06/21/2022 13:50:00,24.772,,,
11293,06/21/2022 13:55:00,24.837,,,
11294,06/21/2022 14:00:00,24.858,,,
11295,06/21/2022 14:05:00,24.869,,,
11296,06/21/2022 14:10:00,24.869,,,
11297,06/21/2022 14:15:00,24.826,,,
11298,06/21/2022 14:20:00,24.879,,,
11299,06/21/2022 14:25:00,24.922,,,
11300,06/21/2022 14:30:00,24.987,,,
11301,06/21/2022 14:35:00,24.987,,,
11302,06/21/2022 14:40:00,25.051,,,
11303,06/21/2022 14:45:00,25.030,,,
11304,06/21/2022 14:50:00,24.965,,,
11305,06/21/2022 14:55:00,25.083,,,
11306,06/21/2022 15:00:00,25.105,,,
11307,06/21/2022 15:05:00,25.051,,,
11308,06/21/2022 15:10:00,25.008,,,
11309,06/21/2022 15:15:00,24.955,,,
11310,06/21/2022 15:20:00,25.019,,,
11311,06/21/2022 15:25:00,24.997,,,
11312,06/21/2022 15:30:00,24.976,,,
11313,06/21/2022 15:35:00,24.912,,,
11314,06/21/2022 15:40:00,24.869,,,
11315,06/21/2022 15:45:00,24.890,,,
11316,06/21/2022 15:50:00,25.008,,,
11317,06/21/2022 15:55:00,25.083,,,
11318,06/21/2022 16:00:00,24.944,,,
11319,06/21/2022 16:05:00,24.879,,,
11320,06/21/2022 16:10:00,24.772,,,
11321,06/21/2022 16:15:00,24.740,,,
11322,06/21/2022 16:20:00,24.654,,,
11323,06/21/2022 16:25:00,24.633,,,
11324,06/21/2022 16:30:00,24.483,,,
11325,06/21/2022 16:35:00,24.418,,,
11326,06/21/2022 16:40:00,24.526,,,
11327,06/21/2022 16:45:00,24.493,,,
11328,06/21/2022 16:50:00,24.386,,,
11329,06/21/2022 16:55:00,24.332,,,
11330,06/21/2022 17:00:00,24.332,,,
11331,06/21/2022 17:05:00,24.290,,,
11332,06/21/2022 17:10:00,24.279,,,
11333,06/21/2022 17:15:00,24.225,,,
11334,06/21/2022 17:20:00,24.214,,,
11335,06/21/2022 17:25:00,24.204,,,
11336,06/21/2022 17:30:00,24.118,,,
11337,06/21/2022 17:35:00,24.129,,,
11338,06/21/2022 17:40:00,24.139,,,
11339,06/21/2022 17:45:00,24.118,,,
11340,06/21/2022 17:50:00,24.086,,,
11341,06/21/2022 17:55:00,24.075,,,
11342,06/21/2022 18:00:00,24.054,,,
11343,06/21/2022 18:05:00,24.054,,,
11344,06/21/2022 18:10:00,24.054,,,
11345,06/21/2022 18:15:00,24.097,,,
11346,06/21/2022 18:20:00,24.129,,,
11347,06/21/2022 18:25:00,24.075,,,
11348,06/21/2022 18:30:00,23.989,,,
11349,06/21/2022 18:35:00,24.000,,,
11350,06/21/2022 18:40:00,24.000,,,
11351,06/21/2022 18:45:00,24.097,,,
11352,06/21/2022 18:50:00,24.172,,,
11353,06/21/2022 18:55:00,24.172,,,
11354,06/21/2022 19:00:00,24.204,,,
11355,06/21/2022 19:05:00,24.139,,,
11356,06/21/2022 19:10:00,24.054,,,
11357,06/21/2022 19:15:00,24.075,,,
11358,06/21/2022 19:20:00,24.064,,,
11359,06/21/2022 19:25:00,24.097,,,
11360,06/21/2022 19:30:00,24.075,,,
11361,06/21/2022 19:35:00,24.064,,,
11362,06/21/2022 19:40:00,24.011,,,
11363,06/21/2022 19:45:00,23.968,,,
11364,06/21/2022 19:50:00,23.946,,,
11365,06/21/2022 19:55:00,23.903,,,
11366,06/21/2022 20:00:00,23.882,,,
11367,06/21/2022 20:05:00,23.839,,,
11368,06/21/2022 20:10:00,23.818,,,
11369,06/21/2022 20:15:00,23.818,,,
11370,06/21/2022 20:20:00,23.785,,,
11371,06/21/2022 20:25:00,23.753,,,
11372,06/21/2022 20:30:00,23.732,,,
11373,06/21/2022 20:35:00,23.689,,,
11374,06/21/2022 20:40:00,23.657,,,
11375,06/21/2022 20:45:00,23.657,,,
11376,06/21/2022 20:50:00,23.646,,,
11377,06/21/2022 20:55:00,23.614,,,
11378,06/21/2022 21:00:00,23.592,,,
11379,06/21/2022 21:05:00,23.560,,,
11380,06/21/2022 21:10:00,23.560,,,
11381,06/21/2022 21:15:00,23.539,,,
11382,06/21/2022 21:20:00,23.528,,,
11383,06/21/2022 21:25:00,23.485,,,
11384,06/21/2022 21:30:00,23.485,,,
11385,06/21/2022 21:35:00,23.453,,,
