#,Date-Time (UTC Standard Time),Ch: 1 - Temperature Avg : Avg (°C ),Water Detect,Host Connected,End of File
9162,06/14/2022 04:20:00,18.455,,,
9163,06/14/2022 04:25:00,18.444,,,
9164,06/14/2022 04:30:00,18.455,,,
9165,06/14/2022 04:35:00,18.444,,,
9166,06/14/2022 04:40:00,18.455,,,
9167,06/14/2022 04:45:00,18.434,,,
9168,06/14/2022 04:50:00,18.434,,,
9169,06/14/2022 04:55:00,18.434,,,
9170,06/14/2022 05:00:00,18.401,,,
9171,06/14/2022 05:05:00,18.412,,,
9172,06/14/2022 05:10:00,18.423,,,
9173,06/14/2022 05:15:00,18.423,,,
9174,06/14/2022 05:20:00,18.444,,,
9175,06/14/2022 05:25:00,18.434,,,
9176,06/14/2022 05:30:00,18.455,,,
9177,06/14/2022 05:35:00,18.444,,,
9178,06/14/2022 05:40:00,18.444,,,
9179,06/14/2022 05:45:00,18.455,,,
9180,06/14/2022 05:50:00,18.487,,,
9181,06/14/2022 05:55:00,18.487,,,
9182,06/14/2022 06:00:00,18.509,,,
9183,06/14/2022 06:05:00,18.509,,,
9184,06/14/2022 06:10:00,18.530,,,
9185,06/14/2022 06:15:00,18.509,,,
9186,06/14/2022 06:20:00,18.541,,,
9187,06/14/2022 06:25:00,18.541,,,
9188,06/14/2022 06:30:00,18.573,,,
9189,06/14/2022 06:35:00,18.584,,,
9190,06/14/2022 06:40:00,18.595,,,
9191,06/14/2022 06:45:00,18.595,,,
9192,06/14/2022 06:50:00,18.605,,,
9193,06/14/2022 06:55:00,18.605,,,
9194,06/14/2022 07:00:00,18.616,,,
9195,06/14/2022 07:05:00,18.648,,,
9196,06/14/2022 07:10:00,18.680,,,
9197,06/14/2022 07:15:00,18.713,,,
9198,06/14/2022 07:20:00,18.766,,,
9199,06/14/2022 07:25:00,18.798,,,
9200,06/14/2022 07:30:00,18.841,,,
9201,06/14/2022 07:35:00,18.863,,,
9202,06/14/2022 07:40:00,18.852,,,
9203,06/14/2022 07:45:00,18.906,,,
9204,06/14/2022 07:50:00,18.906,,,
9205,06/14/2022 07:55:00,18.948,,,
9206,06/14/2022 08:00:00,18.991,,,
9207,06/14/2022 08:05:00,19.024,,,
9208,06/14/2022 08:10:00,19.024,,,
9209,06/14/2022 08:15:00,19.099,,,
9210,06/14/2022 08:20:00,19.109,,,
9211,06/14/2022 08:25:00,19.195,,,
9212,06/14/2022 08:30:00,19.184,,,
9213,06/14/2022 08:35:00,19.184,,,
9214,06/14/2022 08:40:00,19.206,,,
9215,06/14/2022 08:45:00,19.302,,,
9216,06/14/2022 08:50:00,19.260,,,
9217,06/14/2022 08:55:00,19.206,,,
9218,06/14/2022 09:00:00,19.227,,,
9219,06/14/2022 09:05:00,19.249,,,
9220,06/14/2022 09:10:00,19.238,,,
9221,06/14/2022 09:15:00,19.324,,,
9222,06/14/2022 09:20:00,19.420,,,
9223,06/14/2022 09:25:00,19.431,,,
9224,06/14/2022 09:30:00,19.517,,,
9225,06/14/2022 09:35:00,19.517,,,
9226,06/14/2022 09:40:00,19.495,,,
9227,06/14/2022 09:45:00,19.506,,,
9228,06/14/2022 09:50:00,19.549,,,
9229,06/14/2022 09:55:00,19.549,,,
9230,06/14/2022 10:00:00,19.592,,,
9231,06/14/2022 10:05:00,19.603,,,
9232,06/14/2022 10:10:00,19.581,,,
9233,06/14/2022 10:15:00,19.624,,,
9234,06/14/2022 10:20:00,19.635,,,
9235,06/14/2022 10:25:00,19.710,,,
9236,06/14/2022 10:30:00,19.710,,,
9237,06/14/2022 10:35:00,19.764,,,
9238,06/14/2022 10:40:00,19.774,,,
9239,06/14/2022 10:45:00,19.785,,,
9240,06/14/2022 10:50:00,19.796,,,
9241,06/14/2022 10:55:00,19.828,,,
9242,06/14/2022 11:00:00,19.946,,,
9243,06/14/2022 11:05:00,19.989,,,
9244,06/14/2022 11:10:00,20.021,,,
9245,06/14/2022 11:15:00,20.032,,,
9246,06/14/2022 11:20:00,20.032,,,
9247,06/14/2022 11:25:00,20.064,,,
9248,06/14/2022 11:30:00,20.000,,,
9249,06/14/2022 11:35:00,20.085,,,
9250,06/14/2022 11:40:00,20.193,,,
9251,06/14/2022 11:45:00,20.300,,,
9252,06/14/2022 11:50:00,20.396,,,
9253,06/14/2022 11:55:00,20.386,,,
9254,06/14/2022 12:00:00,20.461,,,
9255,06/14/2022 12:05:00,20.536,,,
9256,06/14/2022 12:10:00,20.589,,,
9257,06/14/2022 12:15:00,20.654,,,
9258,06/14/2022 12:20:00,20.718,,,
9259,06/14/2022 12:25:00,20.750,,,
9260,06/14/2022 12:30:00,20.772,,,
9261,06/14/2022 12:35:00,20.718,,,
9262,06/14/2022 12:40:00,20.750,,,
9263,06/14/2022 12:45:00,20.782,,,
9264,06/14/2022 12:50:00,20.761,,,
9265,06/14/2022 12:55:00,20.761,,,
9266,06/14/2022 13:00:00,20.815,,,
9267,06/14/2022 13:05:00,20.729,,,
9268,06/14/2022 13:10:00,20.772,,,
9269,06/14/2022 13:15:00,20.815,,,
9270,06/14/2022 13:20:00,20.804,,,
9271,06/14/2022 13:25:00,20.911,,,
9272,06/14/2022 13:30:00,21.040,,,
9273,06/14/2022 13:35:00,21.093,,,
9274,06/14/2022 13:40:00,21.072,,,
9275,06/14/2022 13:45:00,21.126,,,
9276,06/14/2022 13:50:00,21.147,,,
9277,06/14/2022 13:55:00,21.179,,,
9278,06/14/2022 14:00:00,21.201,,,
9279,06/14/2022 14:05:00,21.222,,,
9280,06/14/2022 14:10:00,21.276,,,
9281,06/14/2022 14:15:00,21.447,,,
9282,06/14/2022 14:20:00,21.576,,,
9283,06/14/2022 14:25:00,21.640,,,
9284,06/14/2022 14:30:00,21.769,,,
9285,06/14/2022 14:35:00,21.876,,,
9286,06/14/2022 14:40:00,21.962,,,
9287,06/14/2022 14:45:00,21.909,,,
9288,06/14/2022 14:50:00,21.876,,,
9289,06/14/2022 14:55:00,21.876,,,
9290,06/14/2022 15:00:00,21.919,,,
9291,06/14/2022 15:05:00,21.919,,,
9292,06/14/2022 15:10:00,22.005,,,
9293,06/14/2022 15:15:00,22.069,,,
9294,06/14/2022 15:20:00,22.134,,,
9295,06/14/2022 15:25:00,22.263,,,
9296,06/14/2022 15:30:00,22.327,,,
9297,06/14/2022 15:35:00,22.477,,,
9298,06/14/2022 15:40:00,22.520,,,
9299,06/14/2022 15:45:00,22.381,,,
9300,06/14/2022 15:50:00,22.252,,,
9301,06/14/2022 15:55:00,22.102,,,
9302,06/14/2022 16:00:00,22.134,,,
9303,06/14/2022 16:05:00,22.048,,,
9304,06/14/2022 16:10:00,22.069,,,
9305,06/14/2022 16:15:00,22.091,,,
9306,06/14/2022 16:20:00,22.187,,,
9307,06/14/2022 16:25:00,22.145,,,
9308,06/14/2022 16:30:00,22.134,,,
9309,06/14/2022 16:35:00,22.187,,,
9310,06/14/2022 16:40:00,22.305,,,
9311,06/14/2022 16:45:00,22.402,,,
9312,06/14/2022 16:50:00,22.434,,,
9313,06/14/2022 16:55:00,22.445,,,
9314,06/14/2022 17:00:00,22.466,,,
9315,06/14/2022 17:05:00,22.456,,,
9316,06/14/2022 17:10:00,22.402,,,
9317,06/14/2022 17:15:00,22.402,,,
9318,06/14/2022 17:20:00,22.423,,,
9319,06/14/2022 17:25:00,22.402,,,
9320,06/14/2022 17:30:00,22.370,,,
9321,06/14/2022 17:35:00,22.359,,,
9322,06/14/2022 17:40:00,22.305,,,
9323,06/14/2022 17:45:00,22.166,,,
9324,06/14/2022 17:50:00,22.005,,,
9325,06/14/2022 17:55:00,21.973,,,
9326,06/14/2022 18:00:00,21.855,,,
9327,06/14/2022 18:05:00,21.683,,,
9328,06/14/2022 18:10:00,21.426,,,
9329,06/14/2022 18:15:00,21.351,,,
9330,06/14/2022 18:20:00,21.072,,,
9331,06/14/2022 18:25:00,20.836,,,
9332,06/14/2022 18:30:00,20.868,,,
9333,06/14/2022 18:35:00,20.986,,,
9334,06/14/2022 18:40:00,21.018,,,
9335,06/14/2022 18:45:00,21.061,,,
9336,06/14/2022 18:50:00,20.976,,,
9337,06/14/2022 18:55:00,20.836,,,
9338,06/14/2022 19:00:00,21.029,,,
9339,06/14/2022 19:05:00,21.179,,,
9340,06/14/2022 19:10:00,21.136,,,
9341,06/14/2022 19:15:00,20.986,,,
9342,06/14/2022 19:20:00,21.040,,,
9343,06/14/2022 19:25:00,21.018,,,
9344,06/14/2022 19:30:00,20.922,,,
9345,06/14/2022 19:35:00,20.793,,,
9346,06/14/2022 19:40:00,20.933,,,
9347,06/14/2022 19:45:00,21.018,,,
9348,06/14/2022 19:50:00,20.900,,,
9349,06/14/2022 19:55:00,20.868,,,
9350,06/14/2022 20:00:00,20.900,,,
9351,06/14/2022 20:05:00,21.040,,,
9352,06/14/2022 20:10:00,20.986,,,
9353,06/14/2022 20:15:00,21.072,,,
9354,06/14/2022 20:20:00,20.986,,,
9355,06/14/2022 20:25:00,20.804,,,
9356,06/14/2022 20:30:00,20.686,,,
9357,06/14/2022 20:35:00,20.675,,,
9358,06/14/2022 20:40:00,20.825,,,
9359,06/14/2022 20:45:00,20.836,,,
9360,06/14/2022 20:50:00,20.965,,,
9361,06/14/2022 20:55:00,20.858,,,
9362,06/14/2022 21:00:00,20.858,,,
9363,06/14/2022 21:05:00,20.772,,,
9364,06/14/2022 21:10:00,20.686,,,
9365,06/14/2022 21:15:00,20.740,,,
9366,06/14/2022 21:20:00,20.686,,,
9367,06/14/2022 21:25:00,20.557,,,
9368,06/14/2022 21:30:00,20.589,,,
9369,06/14/2022 21:35:00,20.697,,,
9370,06/14/2022 21:40:00,20.579,,,
9371,06/14/2022 21:45:00,20.504,,,
9372,06/14/2022 21:50:00,20.439,,,
9373,06/14/2022 21:55:00,20.364,,,
9374,06/14/2022 22:00:00,20.311,,,
9375,06/14/2022 22:05:00,20.375,,,
9376,06/14/2022 22:10:00,20.332,,,
9377,06/14/2022 22:15:00,20.407,,,
9378,06/14/2022 22:20:00,20.343,,,
9379,06/14/2022 22:25:00,20.235,,,
9380,06/14/2022 22:30:00,20.085,,,
9381,06/14/2022 22:35:00,19.967,,,
9382,06/14/2022 22:40:00,19.839,,,
9383,06/14/2022 22:45:00,19.774,,,
9384,06/14/2022 22:50:00,19.742,,,
9385,06/14/2022 22:55:00,19.731,,,
9386,06/14/2022 23:00:00,19.710,,,
9387,06/14/2022 23:05:00,19.667,,,
9388,06/14/2022 23:10:00,19.699,,,
9389,06/14/2022 23:15:00,19.721,,,
9390,06/14/2022 23:20:00,19.721,,,
9391,06/14/2022 23:25:00,19.721,,,
9392,06/14/2022 23:30:00,19.806,,,
9393,06/14/2022 23:35:00,19.849,,,
9394,06/14/2022 23:40:00,19.860,,,
9395,06/14/2022 23:45:00,19.860,,,
9396,06/14/2022 23:50:00,19.828,,,
9397,06/14/2022 23:55:00,19.796,,,
9398,06/15/2022 00:00:00,19.753,,,
9399,06/15/2022 00:05:00,19.742,,,
9400,06/15/2022 00:10:00,19.742,,,
9401,06/15/2022 00:15:00,19.689,,,
9402,06/15/2022 00:20:00,19.678,,,
9403,06/15/2022 00:25:00,19.646,,,
9404,06/15/2022 00:30:00,19.635,,,
9405,06/15/2022 00:35:00,19.613,,,
9406,06/15/2022 00:40:00,19.592,,,
9407,06/15/2022 00:45:00,19.571,,,
9408,06/15/2022 00:50:00,19.571,,,
9409,06/15/2022 00:55:00,19.560,,,
9410,06/15/2022 01:00:00,19.528,,,
9411,06/15/2022 01:05:00,19.517,,,
9412,06/15/2022 01:10:00,19.495,,,
9413,06/15/2022 01:15:00,19.474,,,
9414,06/15/2022 01:20:00,19.485,,,
9415,06/15/2022 01:25:00,19.485,,,
9416,06/15/2022 01:30:00,19.463,,,
9417,06/15/2022 01:35:00,19.463,,,
9418,06/15/2022 01:40:00,19.463,,,
9419,06/15/2022 01:45:00,19.410,,,
9420,06/15/2022 01:50:00,19.420,,,
9421,06/15/2022 01:55:00,19.420,,,
9422,06/15/2022 02:00:00,19.420,,,
9423,06/15/2022 02:05:00,19.399,,,
9424,06/15/2022 02:10:00,19.431,,,
9425,06/15/2022 02:15:00,19.506,,,
9426,06/15/2022 02:20:00,19.571,,,
9427,06/15/2022 02:25:00,19.603,,,
9428,06/15/2022 02:30:00,19.624,,,
9429,06/15/2022 02:35:00,19.635,,,
9430,06/15/2022 02:40:00,19.656,,,
9431,06/15/2022 02:45:00,19.667,,,
9432,06/15/2022 02:50:00,19.678,,,
9433,06/15/2022 02:55:00,19.689,,,
9434,06/15/2022 03:00:00,19.699,,,
9435,06/15/2022 03:05:00,19.699,,,
9436,06/15/2022 03:10:00,19.699,,,
9437,06/15/2022 03:15:00,19.699,,,
9438,06/15/2022 03:20:00,19.710,,,
9439,06/15/2022 03:25:00,19.689,,,
9440,06/15/2022 03:30:00,19.689,,,
9441,06/15/2022 03:35:00,19.689,,,
9442,06/15/2022 03:40:00,19.667,,,
9443,06/15/2022 03:45:00,19.689,,,
9444,06/15/2022 03:50:00,19.699,,,
9445,06/15/2022 03:55:00,19.678,,,
9446,06/15/2022 04:00:00,19.667,,,
9447,06/15/2022 04:05:00,19.678,,,
9448,06/15/2022 04:10:00,19.656,,,
9449,06/15/2022 04:15:00,19.667,,,
9450,06/15/2022 04:20:00,19.646,,,
9451,06/15/2022 04:25:00,19.667,,,
9452,06/15/2022 04:30:00,19.667,,,
9453,06/15/2022 04:35:00,19.667,,,
9454,06/15/2022 04:40:00,19.667,,,
9455,06/15/2022 04:45:00,19.646,,,
9456,06/15/2022 04:50:00,19.646,,,
9457,06/15/2022 04:55:00,19.635,,,
9458,06/15/2022 05:00:00,19.635,,,
9459,06/15/2022 05:05:00,19.646,,,
9460,06/15/2022 05:10:00,19.646,,,
9461,06/15/2022 05:15:00,19.656,,,
9462,06/15/2022 05:20:00,19.678,,,
9463,06/15/2022 05:25:00,19.710,,,
9464,06/15/2022 05:30:00,19.731,,,
9465,06/15/2022 05:35:00,19.742,,,
9466,06/15/2022 05:40:00,19.710,,,
9467,06/15/2022 05:45:00,19.710,,,
9468,06/15/2022 05:50:00,19.699,,,
9469,06/15/2022 05:55:00,19.699,,,
9470,06/15/2022 06:00:00,19.721,,,
9471,06/15/2022 06:05:00,19.721,,,
9472,06/15/2022 06:10:00,19.721,,,
9473,06/15/2022 06:15:00,19.699,,,
9474,06/15/2022 06:20:00,19.678,,,
9475,06/15/2022 06:25:00,19.742,,,
9476,06/15/2022 06:30:00,19.699,,,
9477,06/15/2022 06:35:00,19.710,,,
9478,06/15/2022 06:40:00,19.731,,,
9479,06/15/2022 06:45:00,19.796,,,
9480,06/15/2022 06:50:00,19.785,,,
9481,06/15/2022 06:55:00,19.753,,,
9482,06/15/2022 07:00:00,19.774,,,
9483,06/15/2022 07:05:00,19.871,,,
9484,06/15/2022 07:10:00,19.796,,,
9485,06/15/2022 07:15:00,19.828,,,
9486,06/15/2022 07:20:00,19.806,,,
9487,06/15/2022 07:25:00,19.828,,,
9488,06/15/2022 07:30:00,19.924,,,
9489,06/15/2022 07:35:00,19.978,,,
9490,06/15/2022 07:40:00,19.946,,,
9491,06/15/2022 07:45:00,19.882,,,
9492,06/15/2022 07:50:00,19.957,,,
9493,06/15/2022 07:55:00,19.946,,,
9494,06/15/2022 08:00:00,19.978,,,
9495,06/15/2022 08:05:00,19.967,,,
9496,06/15/2022 08:10:00,20.032,,,
9497,06/15/2022 08:15:00,19.978,,,
9498,06/15/2022 08:20:00,19.978,,,
9499,06/15/2022 08:25:00,20.032,,,
9500,06/15/2022 08:30:00,20.150,,,
9501,06/15/2022 08:35:00,20.246,,,
9502,06/15/2022 08:40:00,20.160,,,
9503,06/15/2022 08:45:00,20.225,,,
9504,06/15/2022 08:50:00,20.268,,,
9505,06/15/2022 08:55:00,20.278,,,
9506,06/15/2022 09:00:00,20.278,,,
9507,06/15/2022 09:05:00,20.311,,,
9508,06/15/2022 09:10:00,20.343,,,
9509,06/15/2022 09:15:00,20.289,,,
9510,06/15/2022 09:20:00,20.332,,,
9511,06/15/2022 09:25:00,20.418,,,
9512,06/15/2022 09:30:00,20.429,,,
9513,06/15/2022 09:35:00,20.418,,,
9514,06/15/2022 09:40:00,20.450,,,
9515,06/15/2022 09:45:00,20.429,,,
9516,06/15/2022 09:50:00,20.353,,,
9517,06/15/2022 09:55:00,20.396,,,
9518,06/15/2022 10:00:00,20.439,,,
9519,06/15/2022 10:05:00,20.493,,,
9520,06/15/2022 10:10:00,20.557,,,
9521,06/15/2022 10:15:00,20.611,,,
9522,06/15/2022 10:20:00,20.686,,,
9523,06/15/2022 10:25:00,20.782,,,
9524,06/15/2022 10:30:00,20.804,,,
9525,06/15/2022 10:35:00,20.782,,,
9526,06/15/2022 10:40:00,20.900,,,
9527,06/15/2022 10:45:00,20.943,,,
9528,06/15/2022 10:50:00,20.986,,,
9529,06/15/2022 10:55:00,21.040,,,
9530,06/15/2022 11:00:00,21.051,,,
9531,06/15/2022 11:05:00,21.093,,,
9532,06/15/2022 11:10:00,21.329,,,
9533,06/15/2022 11:15:00,21.480,,,
9534,06/15/2022 11:20:00,21.533,,,
9535,06/15/2022 11:25:00,21.544,,,
9536,06/15/2022 11:30:00,21.533,,,
9537,06/15/2022 11:35:00,21.544,,,
9538,06/15/2022 11:40:00,21.608,,,
9539,06/15/2022 11:45:00,21.608,,,
9540,06/15/2022 11:50:00,21.630,,,
9541,06/15/2022 11:55:00,21.662,,,
9542,06/15/2022 12:00:00,21.716,,,
9543,06/15/2022 12:05:00,21.758,,,
9544,06/15/2022 12:10:00,21.726,,,
9545,06/15/2022 12:15:00,21.694,,,
9546,06/15/2022 12:20:00,21.651,,,
9547,06/15/2022 12:25:00,21.737,,,
9548,06/15/2022 12:30:00,21.791,,,
9549,06/15/2022 12:35:00,21.984,,,
9550,06/15/2022 12:40:00,22.134,,,
9551,06/15/2022 12:45:00,22.198,,,
9552,06/15/2022 12:50:00,22.284,,,
9553,06/15/2022 12:55:00,22.263,,,
9554,06/15/2022 13:00:00,22.327,,,
9555,06/15/2022 13:05:00,22.327,,,
9556,06/15/2022 13:10:00,22.338,,,
9557,06/15/2022 13:15:00,22.230,,,
9558,06/15/2022 13:20:00,22.112,,,
9559,06/15/2022 13:25:00,22.048,,,
9560,06/15/2022 13:30:00,22.295,,,
9561,06/15/2022 13:35:00,22.488,,,
9562,06/15/2022 13:40:00,22.649,,,
9563,06/15/2022 13:45:00,22.724,,,
9564,06/15/2022 13:50:00,22.659,,,
9565,06/15/2022 13:55:00,22.563,,,
9566,06/15/2022 14:00:00,22.606,,,
9567,06/15/2022 14:05:00,22.616,,,
9568,06/15/2022 14:10:00,22.574,,,
9569,06/15/2022 14:15:00,22.574,,,
9570,06/15/2022 14:20:00,22.810,,,
9571,06/15/2022 14:25:00,22.970,,,
9572,06/15/2022 14:30:00,23.035,,,
9573,06/15/2022 14:35:00,22.981,,,
9574,06/15/2022 14:40:00,23.067,,,
9575,06/15/2022 14:45:00,23.067,,,
9576,06/15/2022 14:50:00,23.099,,,
9577,06/15/2022 14:55:00,23.153,,,
9578,06/15/2022 15:00:00,23.153,,,
9579,06/15/2022 15:05:00,23.163,,,
9580,06/15/2022 15:10:00,23.003,,,
9581,06/15/2022 15:15:00,22.874,,,
9582,06/15/2022 15:20:00,22.906,,,
9583,06/15/2022 15:25:00,22.992,,,
9584,06/15/2022 15:30:00,22.960,,,
9585,06/15/2022 15:35:00,22.960,,,
9586,06/15/2022 15:40:00,22.820,,,
9587,06/15/2022 15:45:00,22.756,,,
9588,06/15/2022 15:50:00,22.659,,,
9589,06/15/2022 15:55:00,22.595,,,
9590,06/15/2022 16:00:00,22.359,,,
9591,06/15/2022 16:05:00,22.338,,,
9592,06/15/2022 16:10:00,22.220,,,
9593,06/15/2022 16:15:00,22.059,,,
9594,06/15/2022 16:20:00,22.069,,,
9595,06/15/2022 16:25:00,22.166,,,
9596,06/15/2022 16:30:00,22.316,,,
9597,06/15/2022 16:35:00,22.370,,,
9598,06/15/2022 16:40:00,22.273,,,
9599,06/15/2022 16:45:00,22.305,,,
9600,06/15/2022 16:50:00,22.273,,,
9601,06/15/2022 16:55:00,22.220,,,
9602,06/15/2022 17:00:00,22.305,,,
9603,06/15/2022 17:05:00,22.338,,,
9604,06/15/2022 17:10:00,22.338,,,
9605,06/15/2022 17:15:00,22.370,,,
9606,06/15/2022 17:20:00,22.413,,,
9607,06/15/2022 17:25:00,22.370,,,
9608,06/15/2022 17:30:00,22.359,,,
9609,06/15/2022 17:35:00,22.338,,,
9610,06/15/2022 17:40:00,22.241,,,
9611,06/15/2022 17:45:00,22.263,,,
9612,06/15/2022 17:50:00,22.166,,,
9613,06/15/2022 17:55:00,22.005,,,
9614,06/15/2022 18:00:00,21.984,,,
9615,06/15/2022 18:05:00,21.984,,,
9616,06/15/2022 18:10:00,21.984,,,
9617,06/15/2022 18:15:00,21.898,,,
9618,06/15/2022 18:20:00,21.866,,,
9619,06/15/2022 18:25:00,21.801,,,
9620,06/15/2022 18:30:00,21.876,,,
9621,06/15/2022 18:35:00,21.823,,,
9622,06/15/2022 18:40:00,21.716,,,
9623,06/15/2022 18:45:00,21.758,,,
9624,06/15/2022 18:50:00,21.694,,,
9625,06/15/2022 18:55:00,21.608,,,
9626,06/15/2022 19:00:00,21.619,,,
9627,06/15/2022 19:05:00,21.651,,,
9628,06/15/2022 19:10:00,21.565,,,
9629,06/15/2022 19:15:00,21.480,,,
9630,06/15/2022 19:20:00,21.512,,,
9631,06/15/2022 19:25:00,21.490,,,
9632,06/15/2022 19:30:00,21.458,,,
9633,06/15/2022 19:35:00,21.447,,,
9634,06/15/2022 19:40:00,21.437,,,
9635,06/15/2022 19:45:00,21.394,,,
9636,06/15/2022 19:50:00,21.394,,,
9637,06/15/2022 19:55:00,21.372,,,
9638,06/15/2022 20:00:00,21.351,,,
9639,06/15/2022 20:05:00,21.329,,,
9640,06/15/2022 20:10:00,21.297,,,
9641,06/15/2022 20:15:00,21.233,,,
9642,06/15/2022 20:20:00,21.190,,,
9643,06/15/2022 20:25:00,21.179,,,
9644,06/15/2022 20:30:00,21.158,,,
9645,06/15/2022 20:35:00,21.136,,,
9646,06/15/2022 20:40:00,21.104,,,
9647,06/15/2022 20:45:00,21.083,,,
9648,06/15/2022 20:50:00,21.051,,,
9649,06/15/2022 20:55:00,21.018,,,
9650,06/15/2022 21:00:00,20.976,,,
9651,06/15/2022 21:05:00,20.954,,,
9652,06/15/2022 21:10:00,20.954,,,
9653,06/15/2022 21:15:00,20.933,,,
9654,06/15/2022 21:20:00,20.922,,,
9655,06/15/2022 21:25:00,20.911,,,
9656,06/15/2022 21:30:00,20.890,,,
9657,06/15/2022 21:35:00,20.890,,,
9658,06/15/2022 21:40:00,20.858,,,
9659,06/15/2022 21:45:00,20.858,,,
9660,06/15/2022 21:50:00,20.847,,,
9661,06/15/2022 21:55:00,20.847,,,
9662,06/15/2022 22:00:00,20.825,,,
9663,06/15/2022 22:05:00,20.825,,,
9664,06/15/2022 22:10:00,20.804,,,
9665,06/15/2022 22:15:00,20.782,,,
9666,06/15/2022 22:20:00,20.729,,,
9667,06/15/2022 22:25:00,20.675,,,
9668,06/15/2022 22:30:00,20.600,,,
9669,06/15/2022 22:35:00,20.579,,,
9670,06/15/2022 22:40:00,20.525,,,
9671,06/15/2022 22:45:00,20.482,,,
9672,06/15/2022 22:50:00,20.471,,,
9673,06/15/2022 22:55:00,20.450,,,
9674,06/15/2022 23:00:00,20.450,,,
9675,06/15/2022 23:05:00,20.396,,,
9676,06/15/2022 23:10:00,20.375,,,
9677,06/15/2022 23:15:00,20.364,,,
9678,06/15/2022 23:20:00,20.332,,,
9679,06/15/2022 23:25:00,20.300,,,
9680,06/15/2022 23:30:00,20.268,,,
9681,06/15/2022 23:35:00,20.268,,,
9682,06/15/2022 23:40:00,20.246,,,
9683,06/15/2022 23:45:00,20.235,,,
9684,06/15/2022 23:50:00,20.214,,,
9685,06/15/2022 23:55:00,20.203,,,
9686,06/16/2022 00:00:00,20.182,,,
9687,06/16/2022 00:05:00,20.160,,,
9688,06/16/2022 00:10:00,20.150,,,
9689,06/16/2022 00:15:00,20.128,,,
9690,06/16/2022 00:20:00,20.118,,,
9691,06/16/2022 00:25:00,20.096,,,
9692,06/16/2022 00:30:00,20.085,,,
9693,06/16/2022 00:35:00,20.064,,,
9694,06/16/2022 00:40:00,20.021,,,
9695,06/16/2022 00:45:00,20.000,,,
9696,06/16/2022 00:50:00,19.989,,,
9697,06/16/2022 00:55:00,19.978,,,
9698,06/16/2022 01:00:00,19.935,,,
9699,06/16/2022 01:05:00,19.914,,,
9700,06/16/2022 01:10:00,19.914,,,
9701,06/16/2022 01:15:00,19.871,,,
9702,06/16/2022 01:20:00,19.882,,,
9703,06/16/2022 01:25:00,19.849,,,
9704,06/16/2022 01:30:00,19.849,,,
9705,06/16/2022 01:35:00,19.817,,,
9706,06/16/2022 01:40:00,19.806,,,
9707,06/16/2022 01:45:00,19.774,,,
9708,06/16/2022 01:50:00,19.764,,,
9709,06/16/2022 01:55:00,19.764,,,
9710,06/16/2022 02:00:00,19.774,,,
9711,06/16/2022 02:05:00,19.764,,,
9712,06/16/2022 02:10:00,19.764,,,
9713,06/16/2022 02:15:00,19.796,,,
9714,06/16/2022 02:20:00,19.796,,,
9715,06/16/2022 02:25:00,19.774,,,
9716,06/16/2022 02:30:00,19.796,,,
9717,06/16/2022 02:35:00,19.806,,,
9718,06/16/2022 02:40:00,19.806,,,
9719,06/16/2022 02:45:00,19.796,,,
9720,06/16/2022 02:50:00,19.785,,,
9721,06/16/2022 02:55:00,19.785,,,
9722,06/16/2022 03:00:00,19.774,,,
9723,06/16/2022 03:05:00,19.753,,,
9724,06/16/2022 03:10:00,19.742,,,
9725,06/16/2022 03:15:00,19.710,,,
9726,06/16/2022 03:20:00,19.656,,,
9727,06/16/2022 03:25:00,19.624,,,
9728,06/16/2022 03:30:00,19.603,,,
9729,06/16/2022 03:35:00,19.581,,,
9730,06/16/2022 03:40:00,19.571,,,
9731,06/16/2022 03:45:00,19.560,,,
9732,06/16/2022 03:50:00,19.560,,,
9733,06/16/2022 03:55:00,19.549,,,
9734,06/16/2022 04:00:00,19.549,,,
9735,06/16/2022 04:05:00,19.538,,,
9736,06/16/2022 04:10:00,19.528,,,
9737,06/16/2022 04:15:00,19.517,,,
9738,06/16/2022 04:20:00,19.528,,,
9739,06/16/2022 04:25:00,19.506,,,
9740,06/16/2022 04:30:00,19.485,,,
9741,06/16/2022 04:35:00,19.495,,,
9742,06/16/2022 04:40:00,19.485,,,
9743,06/16/2022 04:45:00,19.485,,,
9744,06/16/2022 04:50:00,19.495,,,
9745,06/16/2022 04:55:00,19.506,,,
9746,06/16/2022 05:00:00,19.528,,,
9747,06/16/2022 05:05:00,19.506,,,
9748,06/16/2022 05:10:00,19.485,,,
9749,06/16/2022 05:15:00,19.506,,,
9750,06/16/2022 05:20:00,19.517,,,
9751,06/16/2022 05:25:00,19.528,,,
9752,06/16/2022 05:30:00,19.463,,,
9753,06/16/2022 05:35:00,19.388,,,
9754,06/16/2022 05:40:00,19.399,,,
9755,06/16/2022 05:45:00,19.377,,,
9756,06/16/2022 05:50:00,19.388,,,
9757,06/16/2022 05:55:00,19.506,,,
9758,06/16/2022 06:00:00,19.613,,,
9759,06/16/2022 06:05:00,19.667,,,
9760,06/16/2022 06:10:00,19.635,,,
9761,06/16/2022 06:15:00,19.635,,,
9762,06/16/2022 06:20:00,19.624,,,
9763,06/16/2022 06:25:00,19.613,,,
9764,06/16/2022 06:30:00,19.624,,,
9765,06/16/2022 06:35:00,19.635,,,
9766,06/16/2022 06:40:00,19.656,,,
9767,06/16/2022 06:45:00,19.656,,,
